ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1573516799999,2019-11-11 23:59,9996.62742280,8650.5119873623000000,8454.5441570859000000,6963.61583713
1573531199999,2019-11-12 03:59,9996.62742280,8657.8220138185000000,8478.9628593405000000,6963.61583713
1573545599999,2019-11-12 07:59,9996.62742280,8689.2412603213000000,8488.3059959514000000,6963.61583713
1573559999999,2019-11-12 11:59,9996.62742280,8665.8650239573000000,8488.5501700329000000,6963.61583713
1573574399999,2019-11-12 15:59,9996.62742280,8622.7774696423000000,8463.3923530329000000,6963.61583713
1573588799999,2019-11-12 19:59,9996.62742280,8691.3609698899000000,8530.3734900477000000,6963.61583713
1573603199999,2019-11-12 23:59,9996.62742280,8738.3412618706000000,8552.6076665148000000,6963.61583713
1573617599999,2019-11-13 03:59,9996.62742280,8683.9221760300000000,8491.8419049030000000,6963.61583713
1573631999999,2019-11-13 07:59,9996.62742280,8661.3977855674000000,8534.3933166972000000,6963.61583713
1573646399999,2019-11-13 11:59,9996.62742280,8689.9346232643000000,8632.4151475464000000,6963.61583713
1573660799999,2019-11-13 15:59,9996.62742280,8668.2521735182000000,8629.0196976951000000,6963.61583713
1573675199999,2019-11-13 19:59,9996.62742280,8695.2140868160000000,8674.2187739745000000,6963.61583713
1573689599999,2019-11-13 23:59,9996.62742280,8693.9462231488000000,8660.8277155374000000,6963.61583713
1573703999999,2019-11-14 03:59,9996.62742280,8676.1961318080000000,8666.7044663040000000,6963.61583713
1573718399999,2019-11-14 07:59,9996.62742280,8586.2174321764000000,8609.7405805107000000,6963.61583713
1573732799999,2019-11-14 11:59,9996.62742280,8554.6991338246000000,8602.5741934713000000,6963.61583713
1573747199999,2019-11-14 15:59,9996.62742280,8561.6624788093000000,8619.5962188069000000,6963.61583713
1573761599999,2019-11-14 19:59,9996.62742280,8567.0608045798000000,8559.7125244449000000,6963.61583713
1573775999999,2019-11-14 23:59,9996.62742280,8564.7429913132000000,8582.7436535616000000,6963.61583713
1573790399999,2019-11-15 03:59,9996.62742280,8477.0523893935000000,8498.9284632510000000,6963.61583713
1573804799999,2019-11-15 07:59,9996.62742280,8493.5148066973000000,8495.8841966649000000,6963.61583713
1573819199999,2019-11-15 11:59,9996.62742280,8548.7560228846000000,8516.1416959878000000,6963.61583713
1573833599999,2019-11-15 15:59,9996.62742280,8399.5245071812000000,8362.8909578301000000,6963.61583713
1573847999999,2019-11-15 19:59,9996.62742280,8405.1605573893000000,8382.5485177929000000,6963.61583713
1573862399999,2019-11-15 23:59,9996.62742280,8391.4517814877000000,8462.5780005006000000,6963.61583713
1573876799999,2019-11-16 03:59,9996.62742280,8371.0471005937000000,8451.4957218726000000,6963.61583713
1573891199999,2019-11-16 07:59,9996.62742280,8394.5124836218000000,8446.5797784369000000,6963.61583713
1573905599999,2019-11-16 11:59,9996.62742280,8398.6825664647000000,8424.2971896306000000,6963.61583713
1573919999999,2019-11-16 15:59,9996.62742280,8408.9542432060000000,8451.4189892820000000,6963.61583713
1573934399999,2019-11-16 19:59,9996.62742280,8392.0064718421000000,8427.8575764798000000,6963.61583713
1573948799999,2019-11-16 23:59,9996.62742280,8410.5588831598000000,8462.3011283499000000,6963.61583713
1573963199999,2019-11-17 03:59,9996.62742280,8401.6442167498000000,8420.7656454099000000,6963.61583713
1573977599999,2019-11-17 07:59,9996.62742280,8345.9671724269000000,8355.6767936157000000,6963.61583713
1573991999999,2019-11-17 11:59,9996.62742280,8440.5121622974000000,8461.4700284817000000,6963.61583713
1574006399999,2019-11-17 15:59,9996.62742280,8449.1593887151000000,8477.4632096913000000,6963.61583713
1574020799999,2019-11-17 19:59,9996.62742280,8472.1394176831000000,8493.4312811358000000,6963.61583713
1574035199999,2019-11-17 23:59,9996.62742280,8421.8309835760000000,8471.6521348830000000,6963.61583713
1574049599999,2019-11-18 03:59,9996.62742280,8395.4633813722000000,8425.8226746186000000,6963.61583713
1574063999999,2019-11-18 07:59,9996.62742280,8371.9385672347000000,8424.8064423681000000,6963.61583713
1574078399999,2019-11-18 11:59,9996.62742280,8363.7568845073000000,8386.6995321234000000,6963.61583713
1574092799999,2019-11-18 15:59,9996.62742280,8329.3066514251000000,8324.8810790568000000,6963.61583713
1574107199999,2019-11-18 19:59,9996.62742280,8136.1159251355000000,8176.2531580545000000,6963.61583713
1574121599999,2019-11-18 23:59,9996.62742280,8109.5898399733000000,8161.9388068344000000,6963.61583713
1574135999999,2019-11-19 03:59,9996.62742280,8075.9716424227000000,8102.4369745281000000,6963.61583713
1574150399999,2019-11-19 07:59,9996.62742280,8051.0402920294000000,8025.1570796802000000,6963.61583713
1574164799999,2019-11-19 11:59,9996.62742280,7997.3740002412000000,7926.8241281631000000,6963.61583713
1574179199999,2019-11-19 15:59,9996.62742280,8024.6627846407000000,8007.9303287751000000,6963.61583713
1574193599999,2019-11-19 19:59,9996.62742280,8032.7850362587000000,7992.2635217646000000,6963.61583713
1574207999999,2019-11-19 23:59,9996.62742280,8056.5673852036000000,8062.3259794743000000,6963.61583713
1574222399999,2019-11-20 03:59,9996.62742280,8053.3283897413000000,8088.2024604909000000,6963.61583713
1574236799999,2019-11-20 07:59,9996.62742280,8044.5127751803000000,8078.2844828964000000,6963.61583713
1574251199999,2019-11-20 11:59,9996.62742280,8011.7662339009000000,8033.9023946112000000,6963.61583713
1574265599999,2019-11-20 15:59,9996.62742280,8050.6638950032000000,8015.9846893521000000,6963.61583713
1574279999999,2019-11-20 19:59,9996.62742280,8011.9742427838000000,7934.3843780454000000,6963.61583713
1574294399999,2019-11-20 23:59,9996.62742280,8021.2752114049000000,7975.8725080857000000,6963.61583713
1574308799999,2019-11-21 03:59,9996.62742280,8048.9800135702000000,7981.5501108996000000,6963.61583713
1574323199999,2019-11-21 07:59,9996.62742280,8011.9346220442000000,7897.8818429196000000,6963.61583713
1574337599999,2019-11-21 11:59,9996.62742280,7796.0808327034000000,7716.0518553192000000,6963.61583713
1574351999999,2019-11-21 15:59,9996.62742280,7559.1289995256000000,7576.0266021378000000,6963.61583713
1574366399999,2019-11-21 19:59,9996.62742280,7557.5144543869000000,7575.4378001292000000,6963.61583713
1574380799999,2019-11-21 23:59,9996.62742280,7555.4640811126000000,7569.0227045463000000,6963.61583713
1574395199999,2019-11-22 03:59,9996.62742280,7527.8385204265000000,7538.8320687030000000,6963.61583713
1574409599999,2019-11-22 07:59,9996.62742280,7484.8103972209000000,7471.7145352212000000,6963.61583713
1574423999999,2019-11-22 11:59,9996.62742280,7039.3742322679000000,7109.6055277002000000,6963.61583713
1574438399999,2019-11-22 15:59,9996.62742280,7056.8469784315000000,7115.1768135375000000,6963.61583713
1574452799999,2019-11-22 19:59,9996.62742280,7228.7613675559000000,7274.5898702082000000,6963.61583713
1574467199999,2019-11-22 23:59,9996.62742280,7199.3627787727000000,7174.7207464011000000,6963.61583713
1574481599999,2019-11-23 03:59,9996.62742280,7203.0376023706000000,7184.7015663903000000,6963.61583713
1574495999999,2019-11-23 07:59,9996.62742280,7103.3518215370000000,7127.4416459280000000,6963.61583713
1574510399999,2019-11-23 11:59,9996.62742280,7103.9659430008000000,7161.7508964339000000,6963.61583713
1574524799999,2019-11-23 15:59,9996.62742280,7222.1149884880000000,7313.1261255780000000,6963.61583713
1574539199999,2019-11-23 19:59,9996.62742280,7216.6473264232000000,7286.7430399731000000,6963.61583713
1574553599999,2019-11-23 23:59,9996.62742280,7242.2918501293000000,7314.2493463329000000,6963.61583713
1574567999999,2019-11-24 03:59,9996.62742280,7133.8102651045000000,7197.6211746495000000,6963.61583713
1574582399999,2019-11-24 07:59,9996.62742280,7112.1080049886000000,7186.8970856733000000,6963.61583713
1574596799999,2019-11-24 11:59,9996.62742280,7134.7908784096000000,7200.6328396698000000,6963.61583713
1574611199999,2019-11-24 15:59,9996.62742280,6915.1235928823000000,6935.5899577599000000,6963.61583713
1574625599999,2019-11-24 19:59,9996.62742280,6962.1831263422000000,6987.5977152426000000,6963.61583713
1574639999999,2019-11-24 23:59,9996.62742280,6837.8730558472000000,6863.3508724566000000,6963.61583713
1574654399999,2019-11-25 03:59,9996.62742280,6649.8825516301000000,6720.7846232148000000,6963.61583713
1574668799999,2019-11-25 07:59,9996.62742280,6608.7958446649000000,6654.3424315152000000,6963.61583713
1574683199999,2019-11-25 11:59,9996.62742280,6813.8430772798000000,6867.2615660484000000,6963.61583713
1574697599999,2019-11-25 15:59,9996.62742280,7184.2276562455000000,7120.5710703810000000,6963.61583713
1574711999999,2019-11-25 19:59,9996.62742280,7124.5489172230000000,7059.9916329585000000,6963.61583713
1574726399999,2019-11-25 23:59,9996.62742280,7042.2071151493000000,6970.6346974404000000,6963.61583713
1574740799999,2019-11-26 03:59,9996.62742280,7177.1949749665000000,7129.8013138980000000,6963.61583713
1574755199999,2019-11-26 07:59,9996.62742280,7108.3539399115000000,7044.0653017320000000,6963.61583713
1574769599999,2019-11-26 11:59,9996.62742280,7102.5792171148000000,7031.7919634559000000,6963.61583713
1574783999999,2019-11-26 15:59,9996.62742280,7028.1120370366000000,6976.6504742418000000,6963.61583713
1574798399999,2019-11-26 19:59,9996.62742280,7009.6388671981000000,6960.8707427688000000,6963.61583713
1574812799999,2019-11-26 23:59,9996.62742280,7088.3355612286000000,7041.3257122638000000,6963.61583713
1574827199999,2019-11-27 03:59,9996.62742280,7004.2702569823000000,6964.7412218154000000,6963.61583713
1574841599999,2019-11-27 07:59,9996.62742280,7002.4179874060000000,6974.4099553035000000,6963.61583713
1574855999999,2019-11-27 11:59,9996.62742280,7080.0152059126000000,7019.4940128168000000,6963.61583713
1574870399999,2019-11-27 15:59,9996.62742280,7236.3586443742000000,7138.8146139756000000,6963.61583713
1574884799999,2019-11-27 19:59,9996.62742280,7492.1402340469000000,7264.4083154547000000,6963.61583713
1574899199999,2019-11-27 23:59,9996.62742280,7437.3744667348000000,7208.8112624604000000,6963.61583713
1574913599999,2019-11-28 03:59,9996.62742280,7418.2079339533000000,7166.0419720629000000,6963.61583713
1574927999999,2019-11-28 07:59,9996.62742280,7423.5567337993000000,7196.4176659629000000,6963.61583713
1574942399999,2019-11-28 11:59,9996.62742280,7408.6692408946000000,7204.5739141503000000,6963.61583713
1574956799999,2019-11-28 15:59,9996.62742280,7537.1791097872000000,7248.0466221261000000,6963.61583713
1574971199999,2019-11-28 19:59,9996.62742280,7536.3470742556000000,7274.8203019458000000,6963.61583713
1574985599999,2019-11-28 23:59,9996.62742280,7349.1886055701000000,7171.3476931308000000,6963.61583713
1574999999999,2019-11-29 03:59,9996.62742280,7417.0985532445000000,7290.6208578735000000,6963.61583713
1575014399999,2019-11-29 07:59,9996.62742280,7437.9885881986000000,7289.2674343518000000,6963.61583713
1575028799999,2019-11-29 11:59,9996.62742280,7443.0402324976000000,7317.0838865553000000,6963.61583713
1575043199999,2019-11-29 15:59,9996.62742280,7734.0050389351000000,7455.5919538413000000,6963.61583713
1575057599999,2019-11-29 19:59,9996.62742280,7638.8558327857000000,7378.4780466396000000,6963.61583713
1575071999999,2019-11-29 23:59,9996.62742280,7666.3427208832000000,7396.1801952711000000,6963.61583713
1575086399999,2019-11-30 03:59,9996.62742280,7666.8776008678000000,7362.5783544474000000,6963.61583713
