pair,strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,fees_quote,pnl,pnl_pct,duration_hours,entry_client_order_id,exit_client_order_id
BTC/USDT,pullback_rsi,2021-08-12 20:00,44460.55,2021-08-13 04:00,44757.57,signal,0.02023,1.8062163830,4.2024982170,0.004672,8.00,tb-pullback_rsi-BTCUSDT-1628784000-B,tb-pullback_rsi-BTCUSDT-1628812800-S
ETH/USDT,pullback_rsi,2021-08-12 20:00,3054.66,2021-08-13 04:00,3082.05,signal,0.2159,1.3258320920,4.5876689080,0.006956,8.00,tb-pullback_rsi-ETHUSDT-1628784000-B,tb-pullback_rsi-ETHUSDT-1628812800-S
LINK/USDT,pullback_rsi,2021-08-12 20:00,24.812,2021-08-13 04:00,25.229,signal,20.94,1.04860290000,7.68337710000,0.014788,8.00,tb-pullback_rs-LINKUSDT-1628784000-B,tb-pullback_rs-LINKUSDT-1628812800-S
LINK/USDT,pullback_rsi,2021-08-15 12:00,26.626,2021-08-15 20:00,26.773,signal,21.81,1.16543097000,2.04063903000,0.003514,8.00,tb-pullback_rs-LINKUSDT-1629014400-B,tb-pullback_rs-LINKUSDT-1629043200-S
ADA/USDT,pullback_rsi,2021-08-15 12:00,2.1280,2021-08-16 00:00,2.1623,signal,206.6,0.887014380000,6.199365620000,0.014101,12.00,tb-pullback_rsi-ADAUSDT-1629014400-B,tb-pullback_rsi-ADAUSDT-1629057600-S
BTC/USDT,pullback_rsi,2021-08-15 12:00,46015.42,2021-08-16 00:00,46879.87,signal,0.02189,2.0348583564,16.8879521436,0.016766,12.00,tb-pullback_rsi-BTCUSDT-1629014400-B,tb-pullback_rsi-BTCUSDT-1629057600-S
BTC/USDT,pullback_rsi,2021-08-17 04:00,46509.84,2021-08-17 12:00,46751.45,signal,0.02111,1.9701411276,3.1302459724,0.003188,8.00,tb-pullback_rsi-BTCUSDT-1629158400-B,tb-pullback_rsi-BTCUSDT-1629187200-S
ETH/USDT,pullback_rsi,2021-08-17 04:00,3201.36,2021-08-17 12:00,3251.19,signal,0.2485,1.6044190880,10.7783359120,0.013548,8.00,tb-pullback_rsi-ETHUSDT-1629158400-B,tb-pullback_rsi-ETHUSDT-1629187200-S
XRP/USDT,pullback_rsi,2021-08-17 04:00,1.2105,2021-08-18 16:00,1.1410,signal,297.6,0.700169550000,-21.383369550000,-0.059358,36.00,tb-pullback_rsi-XRPUSDT-1629158400-B,tb-pullback_rsi-XRPUSDT-1629288000-S
SOL/USDT,pullback_rsi,2021-08-22 00:00,74.00,2021-08-22 08:00,75.36,signal,4.874,0.7283506400,5.9002893600,0.016359,8.00,tb-pullback_rsi-SOLUSDT-1629576000-B,tb-pullback_rsi-SOLUSDT-1629604800-S
ETH/USDT,pullback_rsi,2021-08-23 00:00,3244.48,2021-08-23 04:00,3333.53,signal,0.2792,1.8375537400,23.0252062600,0.025418,4.00,tb-pullback_rsi-ETHUSDT-1629662400-B,tb-pullback_rsi-ETHUSDT-1629676800-S
BNB/USDT,pullback_rsi,2021-08-24 20:00,479.02,2021-08-25 08:00,486.91,signal,1.389,1.3426348100,9.6165751900,0.014453,12.00,tb-pullback_rsi-BNBUSDT-1629820800-B,tb-pullback_rsi-BNBUSDT-1629864000-S
ETH/USDT,pullback_rsi,2021-08-24 20:00,3223.89,2021-08-25 16:00,3210.73,signal,0.2789,1.7955826880,-5.4659066880,-0.006079,20.00,tb-pullback_rsi-ETHUSDT-1629820800-B,tb-pullback_rsi-ETHUSDT-1629892800-S
SOL/USDT,pullback_rsi,2021-08-25 16:00,71.42,2021-08-26 00:00,71.83,signal,5.428,0.7779895200,1.4474904800,0.003734,8.00,tb-pullback_rsi-SOLUSDT-1629892800-B,tb-pullback_rsi-SOLUSDT-1629921600-S
ADA/USDT,pullback_rsi,2021-08-24 20:00,2.7989,2021-08-26 19:59,2.4877,stop,164.0,0.867562180000,-51.904362180000,-0.113077,48.00,tb-pullback_rsi-ADAUSDT-1629820800-B,tb-pullback_rsi-ADAUSDT-1629993600-X
BTC/USDT,pullback_rsi,2021-08-26 20:00,47028.09,2021-08-27 08:00,47384.81,signal,0.02177,2.0567796720,5.7090147280,0.005576,12.00,tb-pullback_rsi-BTCUSDT-1629993600-B,tb-pullback_rsi-BTCUSDT-1630036800-S
ETH/USDT,pullback_rsi,2021-08-26 16:00,3110.97,2021-08-27 08:00,3119.91,signal,0.2658,1.6571011970,0.7191508030,0.000870,16.00,tb-pullback_rsi-ETHUSDT-1629979200-B,tb-pullback_rsi-ETHUSDT-1630036800-S
LTC/USDT,pullback_rsi,2021-08-26 20:00,168.54,2021-08-27 08:00,169.26,signal,3.880,1.3113381600,1.4822618400,0.002267,12.00,tb-pullback_rsi-LTCUSDT-1629993600-B,tb-pullback_rsi-LTCUSDT-1630036800-S
BNB/USDT,pullback_rsi,2021-08-30 08:00,479.36,2021-08-30 20:00,477.14,signal,1.916,1.8336127200,-6.0871327200,-0.006628,12.00,tb-pullback_rsi-BNBUSDT-1630296000-B,tb-pullback_rsi-BNBUSDT-1630339200-S
LINK/USDT,pullback_rsi,2021-08-30 16:00,25.030,2021-08-30 20:00,26.117,signal,28.57,1.46202069000,29.59356931000,0.041383,4.00,tb-pullback_rs-LINKUSDT-1630324800-B,tb-pullback_rs-LINKUSDT-1630339200-S
LTC/USDT,pullback_rsi,2021-08-30 08:00,173.05,2021-08-30 20:00,175.34,signal,4.796,1.6717436900,9.3110963100,0.011219,12.00,tb-pullback_rsi-LTCUSDT-1630296000-B,tb-pullback_rsi-LTCUSDT-1630339200-S
LINK/USDT,pullback_rsi,2021-09-05 00:00,29.950,2021-09-05 08:00,30.089,signal,22.61,1.35838029000,1.78440971000,0.002635,8.00,tb-pullback_rs-LINKUSDT-1630785600-B,tb-pullback_rs-LINKUSDT-1630814400-S
ETH/USDT,pullback_rsi,2021-09-04 16:00,3925.56,2021-09-05 12:00,3916.71,signal,0.2512,1.9711558900,-4.1942758900,-0.004253,20.00,tb-pullback_rsi-ETHUSDT-1630756800-B,tb-pullback_rsi-ETHUSDT-1630828800-S
XRP/USDT,pullback_rsi,2021-09-05 00:00,1.2574,2021-09-05 12:00,1.2593,signal,597.3,1.503979350000,-0.369109350000,-0.000491,12.00,tb-pullback_rsi-XRPUSDT-1630785600-B,tb-pullback_rsi-XRPUSDT-1630828800-S
ETH/USDT,pullback_rsi,2021-09-08 00:00,3441.71,2021-09-08 20:00,3516.10,signal,0.1478,1.0290526600,9.9657893400,0.019591,20.00,tb-pullback_rsi-ETHUSDT-1631044800-B,tb-pullback_rsi-ETHUSDT-1631116800-S
ADA/USDT,pullback_rsi,2021-09-08 00:00,2.5191,2021-09-09 00:00,2.4650,signal,138.2,0.689306440000,-8.165926440000,-0.023456,24.00,tb-pullback_rsi-ADAUSDT-1631044800-B,tb-pullback_rsi-ADAUSDT-1631131200-S
XRP/USDT,pullback_rsi,2021-09-08 00:00,1.1313,2021-09-09 08:00,1.1078,signal,292.1,0.654380500000,-7.518730500000,-0.022753,32.00,tb-pullback_rsi-XRPUSDT-1631044800-B,tb-pullback_rsi-XRPUSDT-1631160000-S
ETH/USDT,pullback_rsi,2021-09-10 20:00,3317.88,2021-09-11 12:00,3286.55,signal,0.1620,1.0705812360,-6.1460412360,-0.011435,16.00,tb-pullback_rsi-ETHUSDT-1631289600-B,tb-pullback_rsi-ETHUSDT-1631347200-S
SOL/USDT,pullback_rsi,2021-09-10 00:00,188.27,2021-09-11 16:00,188.04,signal,1.221,0.4598510500,-0.7406810500,-0.003222,40.00,tb-pullback_rsi-SOLUSDT-1631217600-B,tb-pullback_rsi-SOLUSDT-1631361600-S
SOL/USDT,pullback_rsi,2021-09-15 00:00,159.04,2021-09-15 08:00,161.70,signal,1.772,0.5686693600,4.1448506400,0.014707,8.00,tb-pullback_rsi-SOLUSDT-1631649600-B,tb-pullback_rsi-SOLUSDT-1631678400-S
SOL/USDT,pullback_rsi,2021-09-17 16:00,144.91,2021-09-18 00:00,147.29,signal,2.231,0.6523329300,4.6574470700,0.014406,8.00,tb-pullback_rsi-SOLUSDT-1631880000-B,tb-pullback_rsi-SOLUSDT-1631908800-S
ETH/USDT,pullback_rsi,2021-09-18 04:00,3458.27,2021-09-18 08:00,3496.21,signal,0.2190,1.5240686010,6.7847913990,0.008958,4.00,tb-pullback_rsi-ETHUSDT-1631923200-B,tb-pullback_rsi-ETHUSDT-1631937600-S
LINK/USDT,pullback_rsi,2021-09-18 04:00,28.327,2021-09-18 08:00,28.922,signal,17.71,1.01444633000,9.52300367000,0.018983,4.00,tb-pullback_rs-LINKUSDT-1631923200-B,tb-pullback_rs-LINKUSDT-1631937600-S
LTC/USDT,pullback_rsi,2021-09-17 04:00,186.38,2021-09-18 08:00,183.43,signal,3.142,1.1626885400,-10.4315885400,-0.017813,28.00,tb-pullback_rsi-LTCUSDT-1631836800-B,tb-pullback_rsi-LTCUSDT-1631937600-S
LINK/USDT,pullback_rsi,2021-09-19 08:00,28.688,2021-09-20 03:59,26.207,stop,20.67,1.13554029000,-52.41781029000,-0.088397,20.00,tb-pullback_rs-LINKUSDT-1632024000-B,tb-pullback_rs-LINKUSDT-1632096000-X
ETH/USDT,pullback_rsi,2021-09-19 08:00,3447.71,2021-09-20 03:59,3239.84,stop,0.2492,1.6675717750,-53.4687757750,-0.062233,20.00,tb-pullback_rsi-ETHUSDT-1632024000-B,tb-pullback_rsi-ETHUSDT-1632096000-X
LTC/USDT,pullback_rsi,2021-09-19 08:00,181.47,2021-09-20 03:59,168.85,stop,4.089,1.4333658300,-53.0365458300,-0.071475,20.00,tb-pullback_rsi-LTCUSDT-1632024000-B,tb-pullback_rsi-LTCUSDT-1632096000-X
BTC/USDT,pullback_rsi,2021-10-07 20:00,54070.68,2021-10-08 08:00,54719.72,signal,0.01759,1.9147045448,9.5019090552,0.009990,12.00,tb-pullback_rsi-BTCUSDT-1633622400-B,tb-pullback_rsi-BTCUSDT-1633665600-S
LTC/USDT,pullback_rsi,2021-10-08 08:00,180.16,2021-10-08 12:00,181.43,signal,3.508,1.2691783600,3.1859816400,0.005041,4.00,tb-pullback_rsi-LTCUSDT-1633665600-B,tb-pullback_rsi-LTCUSDT-1633680000-S
LINK/USDT,pullback_rsi,2021-10-08 08:00,27.085,2021-10-09 12:00,27.025,signal,22.22,1.20313675000,-2.53633675000,-0.004214,28.00,tb-pullback_rs-LINKUSDT-1633665600-B,tb-pullback_rs-LINKUSDT-1633766400-S
ETH/USDT,pullback_rsi,2021-10-10 08:00,3589.35,2021-10-11 03:59,3394.05,stop,0.2618,1.8293309250,-52.9588709250,-0.056358,20.00,tb-pullback_rsi-ETHUSDT-1633838400-B,tb-pullback_rsi-ETHUSDT-1633910400-X
BNB/USDT,pullback_rsi,2021-10-09 04:00,424.95,2021-10-11 04:00,414.96,signal,1.927,1.6193564700,-20.8700864700,-0.025486,48.00,tb-pullback_rsi-BNBUSDT-1633737600-B,tb-pullback_rsi-BNBUSDT-1633910400-S
