ts,datetime_utc,equity,B&H BTC,Equiponderado
1583611199999,2020-03-07 19:59,11571.9111201780000000,8800.5953489671000000,9853.8195657985000000
1583625599999,2020-03-07 23:59,11558.1551619060000000,8802.4476185434000000,9823.6598721820000000
1583639999999,2020-03-08 03:59,11517.44183599,8664.6863069542000000,9626.5509074530000000
1583654399999,2020-03-08 07:59,11517.44183599,8657.4654271621000000,9582.9403691455000000
1583668799999,2020-03-08 11:59,11517.44183599,8658.6936700897000000,9621.7260416485000000
1583683199999,2020-03-08 15:59,11517.44183599,8321.2240205467000000,9114.4774919545000000
1583697599999,2020-03-08 19:59,11517.44183599,8201.6486284339000000,8968.0615354735000000
1583711999999,2020-03-08 23:59,11517.44183599,7957.1886651019000000,8537.0317457245000000
1583726399999,2020-03-09 03:59,11517.44183599,7987.1122286848000000,8597.4792442180000000
1583740799999,2020-03-09 07:59,11517.44183599,7824.8553948379000000,8615.5519798915000000
1583755199999,2020-03-09 11:59,11517.44183599,7730.9641471708000000,8460.7207516060000000
1583769599999,2020-03-09 15:59,11517.44183599,7691.7396149668000000,8291.6224651600000000
1583783999999,2020-03-09 19:59,11517.44183599,7767.7222883347000000,8401.1565169645000000
1583798399999,2020-03-09 23:59,11517.44183599,7854.7294324963000000,8563.0600493665000000
1583812799999,2020-03-10 03:59,11517.44183599,7832.2347575884000000,8543.8127983840000000
1583827199999,2020-03-10 07:59,11517.44183599,7825.2813177886000000,8461.0215604960000000
1583841599999,2020-03-10 11:59,11517.44183599,7988.5980064198000000,8636.3936828260000000
1583855999999,2020-03-10 15:59,11517.44183599,7693.6810312072000000,8341.5076140760000000
1583870399999,2020-03-10 19:59,11517.44183599,7903.1955022120000000,8571.0642136900000000
1583884799999,2020-03-10 23:59,11517.44183599,7819.7542246144000000,8497.3438878100000000
1583899199999,2020-03-11 03:59,11517.44183599,7849.6876933822000000,8537.2248409360000000
1583913599999,2020-03-11 07:59,11517.44183599,7786.4430877957000000,8442.5169301495000000
1583927999999,2020-03-11 11:59,11517.44183599,7747.7435303914000000,8364.4242914590000000
1583942399999,2020-03-11 15:59,11517.44183599,7705.0521834724000000,8237.9356217440000000
1583956799999,2020-03-11 19:59,11517.44183599,7754.0531331727000000,8218.5499872835000000
1583971199999,2020-03-11 23:59,11517.44183599,7859.3353434748000000,8377.9337784490000000
1583985599999,2020-03-12 03:59,11517.44183599,7590.1223230777000000,7979.7848803945000000
1583999999999,2020-03-12 07:59,11517.44183599,7322.0880196837000000,7583.5967680915000000
1584014399999,2020-03-12 11:59,11517.44183599,6009.5321582149000000,6126.8656154335000000
1584028799999,2020-03-12 15:59,11517.44183599,6074.0347222837000000,6262.2026339425000000
1584043199999,2020-03-12 19:59,11517.44183599,5980.2524316505000000,6152.9117512255000000
1584057599999,2020-03-12 23:59,11517.44183599,4754.5353262000000000,4841.7713116180000000
1584071999999,2020-03-13 03:59,11517.44183599,5118.3131468374000000,5398.9739382310000000
1584086399999,2020-03-13 07:59,11517.44183599,5334.8503939363000000,5576.7274183195000000
1584100799999,2020-03-13 11:59,11517.44183599,5352.3726660244000000,5592.8027763700000000
1584115199999,2020-03-13 15:59,11517.44183599,5162.9954359213000000,5408.9719587025000000
1584129599999,2020-03-13 19:59,11517.44183599,5340.0109952692000000,5603.0792016580000000
1584143999999,2020-03-13 23:59,11517.44183599,5525.7530225140000000,5827.1497208440000000
1584158399999,2020-03-14 03:59,11517.44183599,5521.1669219053000000,5807.9423509405000000
1584172799999,2020-03-14 07:59,11517.44183599,5448.2944765960000000,5745.4492650820000000
1584187199999,2020-03-14 11:59,11517.44183599,5396.7677047462000000,5640.1430137450000000
1584201599999,2020-03-14 15:59,11517.44183599,5261.0666716162000000,5525.8930250980000000
1584215999999,2020-03-14 19:59,11517.44183599,5335.8211020565000000,5574.9270454945000000
1584230399999,2020-03-14 23:59,11517.44183599,5123.0676355894000000,5362.4938848010000000
1584244799999,2020-03-15 03:59,11517.44183599,5129.5852472536000000,5334.2096943040000000
1584259199999,2020-03-15 07:59,11517.44183599,5222.2878727327000000,5427.6464125555000000
1584273599999,2020-03-15 11:59,11517.44183599,5378.5520697151000000,5571.6065163475000000
1584287999999,2020-03-15 15:59,11517.44183599,5274.0424638352000000,5471.3520786400000000
1584302399999,2020-03-15 19:59,11517.44183599,5262.0274745515000000,5447.2874408665000000
1584316799999,2020-03-15 23:59,11517.44183599,5310.5133546370000000,5484.5587517470000000
1584331199999,2020-03-16 03:59,11517.44183599,5223.3873482566000000,5410.8246576490000000
1584345599999,2020-03-16 07:59,11517.44183599,4740.3411962383000000,4816.1599700965000000
1584359999999,2020-03-16 11:59,11517.44183599,4522.3478869591000000,4639.2784716535000000
1584374399999,2020-03-16 15:59,11517.44183599,5102.5936184011000000,5172.1420866415000000
1584388799999,2020-03-16 19:59,11517.44183599,4892.4650259325000000,4961.0213497105000000
1584403199999,2020-03-16 23:59,11517.44183599,4981.3343448553000000,5028.3127809205000000
1584417599999,2020-03-17 03:59,11517.44183599,5260.8487575484000000,5319.1548012670000000
1584431999999,2020-03-17 07:59,11517.44183599,5293.1000395828000000,5340.3088680250000000
1584446399999,2020-03-17 11:59,11517.44183599,5217.7116773089000000,5259.4149214465000000
1584460799999,2020-03-17 15:59,11517.44183599,5312.1873308851000000,5341.6238182585000000
1584475199999,2020-03-17 19:59,11517.44183599,5324.1924149839000000,5346.0262943755000000
1584489599999,2020-03-17 23:59,11517.44183599,5262.3147249136000000,5275.0876265530000000
1584503999999,2020-03-18 03:59,11517.44183599,5343.0518870335000000,5356.3702240915000000
1584518399999,2020-03-18 07:59,11517.44183599,5099.9588392177000000,5115.0530937805000000
1584532799999,2020-03-18 11:59,11517.44183599,5091.6979150111000000,5123.4941442805000000
1584547199999,2020-03-18 15:59,11517.44183599,5278.4106503761000000,5286.1069467025000000
1584561599999,2020-03-18 19:59,11517.44183599,5278.0342533499000000,5291.8616272615000000
