ts,datetime_utc,equity
1613764799999,2021-02-19 19:59,71871.5292203545000000
1613779199999,2021-02-19 23:59,72373.6344670000000000
1613793599999,2021-02-20 03:59,73735.8803530045000000
1613807999999,2021-02-20 07:59,72707.4525277870000000
1613822399999,2021-02-20 11:59,73615.4291697595000000
1613836799999,2021-02-20 15:59,73036.2538907935000000
1613851199999,2021-02-20 19:59,73761.6378702040000000
1613865599999,2021-02-20 23:59,71381.5338032575000000
1613879999999,2021-02-21 03:59,72183.7705070140000000
1613894399999,2021-02-21 07:59,71498.5439225110000000
1613908799999,2021-02-21 11:59,73207.8008700955000000
1613923199999,2021-02-21 15:59,73182.9478759675000000
1613937599999,2021-02-21 19:59,73701.0630876220000000
1613951999999,2021-02-21 23:59,72627.0441341695000000
1613966399999,2021-02-22 03:59,70416.2771096740000000
1613980799999,2021-02-22 07:59,71066.8931693470000000
1613995199999,2021-02-22 11:59,68207.3611807300000000
1614009599999,2021-02-22 15:59,65983.9731209035000000
1614023999999,2021-02-22 19:59,66454.9511344405000000
1614038399999,2021-02-22 23:59,67417.7708519395000000
1614052799999,2021-02-23 03:59,64105.0031362390000000
1614067199999,2021-02-23 07:59,60850.8492480385000000
1614081599999,2021-02-23 11:59,56177.8139240755000000
1614095999999,2021-02-23 15:59,60047.4829285285000000
1614110399999,2021-02-23 19:59,55634.5705007860000000
1614124799999,2021-02-23 23:59,60279.7397067610000000
1614139199999,2021-02-24 03:59,62603.5808499505000000
1614153599999,2021-02-24 07:59,62346.7510977895000000
1614167999999,2021-02-24 11:59,63282.0286295440000000
1614182399999,2021-02-24 15:59,62626.6753528300000000
1614196799999,2021-02-24 19:59,60800.9649382825000000
1614211199999,2021-02-24 23:59,61708.6168493110000000
1614225599999,2021-02-25 03:59,61525.3100151355000000
1614239999999,2021-02-25 07:59,62303.0395650775000000
1614254399999,2021-02-25 11:59,61981.6095873070000000
1614268799999,2021-02-25 15:59,62385.4845146005000000
1614283199999,2021-02-25 19:59,60722.9179708750000000
1614297599999,2021-02-25 23:59,57182.2358946775000000
1614311999999,2021-02-26 03:59,57526.4171513950000000
1614326399999,2021-02-26 07:59,54968.2303929010000000
1614340799999,2021-02-26 11:59,56907.7478964385000000
1614355199999,2021-02-26 15:59,58599.7705041145000000
1614369599999,2021-02-26 19:59,57074.0708230225000000
1614383999999,2021-02-26 23:59,55938.2133015385000000
1614398399999,2021-02-27 03:59,57563.4822402040000000
1614412799999,2021-02-27 07:59,57419.6626852225000000
1614427199999,2021-02-27 11:59,57021.3769156765000000
1614441599999,2021-02-27 15:59,56267.7041543650000000
1614455999999,2021-02-27 19:59,58037.9228212075000000
1614470399999,2021-02-27 23:59,56163.2889246145000000
1614484799999,2021-02-28 03:59,53401.0342153435000000
1614499199999,2021-02-28 07:59,52675.6029387775000000
1614513599999,2021-02-28 11:59,53776.9676471020000000
1614527999999,2021-02-28 15:59,51620.5763759230000000
1614542399999,2021-02-28 19:59,53746.1730884860000000
1614556799999,2021-02-28 23:59,54792.2222412370000000
1614571199999,2021-03-01 03:59,55726.9944038665000000
1614585599999,2021-03-01 07:59,55787.2426707910000000
1614599999999,2021-03-01 11:59,58491.3411375190000000
1614614399999,2021-03-01 15:59,59828.8853464270000000
1614628799999,2021-03-01 19:59,58491.3737224015000000
1614643199999,2021-03-01 23:59,60440.9080465915000000
1614657599999,2021-03-02 03:59,59808.9869522395000000
1614671999999,2021-03-02 07:59,59114.4678665395000000
1614686399999,2021-03-02 11:59,60021.0977750935000000
1614700799999,2021-03-02 15:59,59615.3549255920000000
1614715199999,2021-03-02 19:59,57335.1602082865000000
1614729599999,2021-03-02 23:59,57974.1806501845000000
1614743999999,2021-03-03 03:59,58925.3229198205000000
1614758399999,2021-03-03 07:59,60442.8616949875000000
1614772799999,2021-03-03 11:59,62325.0930884785000000
1614787199999,2021-03-03 15:59,61727.4167186230000000
1614801599999,2021-03-03 19:59,61894.4102014795000000
1614815999999,2021-03-03 23:59,60768.8600043535000000
1614830399999,2021-03-04 03:59,60097.0659498745000000
1614844799999,2021-03-04 07:59,60533.2901340295000000
1614859199999,2021-03-04 11:59,60121.2753397510000000
1614873599999,2021-03-04 15:59,60522.7499862280000000
1614887999999,2021-03-04 19:59,58668.8139470590000000
1614902399999,2021-03-04 23:59,59140.0777110595000000
1614916799999,2021-03-05 03:59,57287.4218554255000000
1614931199999,2021-03-05 07:59,57160.6596869830000000
1614945599999,2021-03-05 11:59,57346.3116496825000000
1614959999999,2021-03-05 15:59,57567.5576432215000000
1614974399999,2021-03-05 19:59,59467.2517794895000000
1614988799999,2021-03-05 23:59,59077.4947796365000000
1615003199999,2021-03-06 03:59,59108.4318081400000000
1615017599999,2021-03-06 07:59,60505.6655367790000000
1615031999999,2021-03-06 11:59,59607.2748202855000000
1615046399999,2021-03-06 15:59,58710.6229062490000000
1615060799999,2021-03-06 19:59,60986.1009779215000000
1615075199999,2021-03-06 23:59,61931.6156233150000000
1615089599999,2021-03-07 03:59,62231.7451863220000000
1615103999999,2021-03-07 07:59,63292.7891662360000000
1615118399999,2021-03-07 11:59,63474.8533318240000000
1615132799999,2021-03-07 15:59,62812.7628815275000000
1615147199999,2021-03-07 19:59,62855.0400755140000000
1615161599999,2021-03-07 23:59,64699.2799820215000000
1615175999999,2021-03-08 03:59,64457.7354753145000000
1615190399999,2021-03-08 07:59,63272.7954569590000000
1615204799999,2021-03-08 11:59,64403.2686761350000000
1615219199999,2021-03-08 15:59,65103.9347422015000000
1615233599999,2021-03-08 19:59,65951.5523526250000000
1615247999999,2021-03-08 23:59,67840.5093752545000000
