pair,strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,fees_quote,pnl,pnl_pct,duration_hours,entry_client_order_id,exit_client_order_id
ADA/USDT,donchian,2021-08-10 12:00,1.5763,2021-08-12 15:59,1.6829,trailing,199.8,0.651503420000,20.647176580000,0.065558,52.00,tb-donchian-ADAUSDT-1628582400-B,tb-donchian-ADAUSDT-1628769600-T
BTC/USDT,donchian,2021-08-14 00:00,47847.79,2021-08-17 03:59,45235.95,trailing,0.00896,0.8345087863,-24.2365951863,-0.056533,76.00,tb-donchian-BTCUSDT-1628884800-B,tb-donchian-BTCUSDT-1629158400-T
SOL/USDT,donchian,2021-08-10 12:00,40.83,2021-08-17 23:59,61.04,trailing,6.030,0.6145619100,121.2517380900,0.492483,180.00,tb-donchian-SOLUSDT-1628582400-B,tb-donchian-SOLUSDT-1629230400-T
ADA/USDT,donchian,2021-08-20 00:00,2.4436,2021-08-24 19:59,2.5938,trailing,78.6,0.396184000000,11.409536000000,0.059404,116.00,tb-donchian-ADAUSDT-1629403200-B,tb-donchian-ADAUSDT-1629820800-T
BNB/USDT,donchian,2021-08-20 16:00,447.93,2021-08-30 15:59,471.94,trailing,0.640,0.5891647300,14.7772352700,0.051547,240.00,tb-donchian-BNBUSDT-1629460800-B,tb-donchian-BNBUSDT-1630324800-T
SOL/USDT,donchian,2021-08-27 20:00,85.73,2021-08-31 19:59,107.77,trailing,1.954,0.3782704600,42.6878895400,0.254828,96.00,tb-donchian-SOLUSDT-1630080000-B,tb-donchian-SOLUSDT-1630425600-T
ADA/USDT,donchian,2021-09-02 04:00,3.0331,2021-09-04 19:59,2.8264,trailing,94.9,0.556369860000,-20.172199860000,-0.070081,64.00,tb-donchian-ADAUSDT-1630540800-B,tb-donchian-ADAUSDT-1630771200-T
ETH/USDT,donchian,2021-08-31 12:00,3433.33,2021-09-07 11:59,3763.33,trailing,0.1082,0.7793652820,34.9266347180,0.094019,168.00,tb-donchian-ETHUSDT-1630396800-B,tb-donchian-ETHUSDT-1631001600-T
LINK/USDT,donchian,2021-09-05 20:00,32.883,2021-09-07 11:59,32.002,trailing,9.27,0.60181278000,-8.76868278000,-0.028766,40.00,tb-donchian-LINKUSDT-1630857600-B,tb-donchian-LINKUSDT-1631001600-T
BTC/USDT,donchian,2021-09-18 08:00,48670.64,2021-09-20 03:59,46435.43,trailing,0.01013,0.9643979060,-23.6070752060,-0.047881,44.00,tb-donchian-BTCUSDT-1631937600-B,tb-donchian-BTCUSDT-1632096000-T
BNB/USDT,donchian,2021-10-07 08:00,445.35,2021-10-09 23:59,418.88,trailing,0.750,0.6486178500,-20.5011178500,-0.061378,64.00,tb-donchian-BNBUSDT-1633579200-B,tb-donchian-BNBUSDT-1633809600-T
LTC/USDT,donchian,2021-10-07 08:00,185.29,2021-10-11 03:59,172.30,trailing,1.445,0.5170881300,-19.2876381300,-0.072038,92.00,tb-donchian-LTCUSDT-1633579200-B,tb-donchian-LTCUSDT-1633910400-T
XRP/USDT,donchian,2021-10-10 08:00,1.2166,2021-10-11 23:59,1.1149,stop,251.8,0.587436680000,-26.195496680000,-0.085511,40.00,tb-donchian-XRPUSDT-1633838400-B,tb-donchian-XRPUSDT-1633982400-X
BTC/USDT,donchian,2021-10-11 08:00,56846.55,2021-10-12 23:59,54172.31,trailing,0.00737,0.8187774590,-20.5279262590,-0.048997,40.00,tb-donchian-BTCUSDT-1633924800-B,tb-donchian-BTCUSDT-1634068800-T
BNB/USDT,donchian,2021-10-13 04:00,461.57,2021-10-16 15:59,445.29,trailing,0.666,0.6044303300,-11.4469103300,-0.037237,84.00,tb-donchian-BNBUSDT-1634083200-B,tb-donchian-BNBUSDT-1634385600-T
LINK/USDT,donchian,2021-10-16 16:00,28.339,2021-10-17 23:59,26.044,trailing,9.73,0.52942998000,-22.85977998000,-0.082904,32.00,tb-donchian-LINKUSDT-1634385600-B,tb-donchian-LINKUSDT-1634500800-T
BTC/USDT,donchian,2021-10-14 04:00,58124.06,2021-10-21 15:59,63007.25,trailing,0.00655,0.7939913236,31.1909031764,0.081928,180.00,tb-donchian-BTCUSDT-1634169600-B,tb-donchian-BTCUSDT-1634817600-T
BNB/USDT,donchian,2021-10-19 00:00,485.49,2021-10-21 15:59,475.76,trailing,0.771,0.7416092400,-8.2434392400,-0.022023,64.00,tb-donchian-BNBUSDT-1634587200-B,tb-donchian-BNBUSDT-1634817600-T
SOL/USDT,donchian,2021-10-22 04:00,201.93,2021-10-26 23:59,196.50,trailing,1.129,0.4502313300,-6.5807013300,-0.028865,116.00,tb-donchian-SOLUSDT-1634860800-B,tb-donchian-SOLUSDT-1635278400-T
LINK/USDT,donchian,2021-10-22 04:00,29.520,2021-10-27 11:59,30.582,trailing,10.27,0.61783794000,10.28890206000,0.033938,128.00,tb-donchian-LINKUSDT-1634860800-B,tb-donchian-LINKUSDT-1635321600-T
ETH/USDT,donchian,2021-10-29 04:00,4384.22,2021-11-01 07:59,4153.40,trailing,0.0787,0.6723491160,-18.8378831160,-0.054597,76.00,tb-donchian-ETHUSDT-1635465600-B,tb-donchian-ETHUSDT-1635739200-T
ETH/USDT,donchian,2021-11-02 16:00,4515.95,2021-11-06 11:59,4378.43,trailing,0.0846,0.7529161450,-12.3871081450,-0.032423,92.00,tb-donchian-ETHUSDT-1635854400-B,tb-donchian-ETHUSDT-1636185600-T
SOL/USDT,donchian,2021-11-06 16:00,253.47,2021-11-09 15:59,237.53,trailing,0.940,0.4617934700,-15.4453934700,-0.064825,72.00,tb-donchian-SOLUSDT-1636200000-B,tb-donchian-SOLUSDT-1636459200-T
