ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1617901199999,2021-04-08 16:59,14073.6816543764000000,57175.2203976703000000,88274.9959519479000000,34570.0208997550000000
1617904799999,2021-04-08 17:59,14072.7687207394000000,57201.5879998741000000,88210.2788764053000000,34585.9636310650000000
1617908399999,2021-04-08 18:59,14076.1894064296000000,57351.0473348302000000,88207.5734377521000000,34676.3317275100000000
1617911999999,2021-04-08 19:59,14063.3882467334000000,57187.5721632406000000,88243.0112083083000000,34577.4891889900000000
1617915599999,2021-04-08 20:59,14044.8018285566000000,57127.3783546033000000,87825.5963953539000000,34541.0940056050000000
1617919199999,2021-04-08 21:59,14044.5313632926000000,57122.9507369530000000,88127.0955193290000000,34538.4169203700000000
1617922799999,2021-04-08 22:59,14078.3657124752000000,57367.2026914021000000,88860.1753104243000000,34686.0997946650000000
1617926399999,2021-04-08 23:59,14096.6218460672000000,57526.9039875448000000,89080.6644055194000000,34782.6605222800000000
1617929999999,2021-04-09 00:59,14104.7809583876000000,57748.9782330028000000,89146.0444495299000000,34916.9340143800000000
1617933599999,2021-04-09 01:59,14077.3016204324000000,57428.6742688915000000,88564.0474295295000000,34723.2675596950000000
1617937199999,2021-04-09 02:59,14066.0448390818000000,57354.3853821415000000,88387.3220263350000000,34678.3500221950000000
1617940799999,2021-04-09 03:59,14060.1021681014000000,57435.9644849779000000,88108.8575968077000000,34727.6754673750000000
1617944399999,2021-04-09 04:59,14082.3949198346000000,57641.0612435173000000,88627.2343224864000000,34851.6838049050000000
1617947999999,2021-04-09 05:59,14063.6798876006000000,57398.2851616183000000,88061.6376937779000000,34704.8932923550000000
1617951599999,2021-04-09 06:59,14069.1166122338000000,57281.7308509000000000,88263.8239090740000000,34634.4206705200000000
1617955199999,2021-04-09 07:59,14099.2455910958000000,57501.0514549558000000,88926.0514737189000000,34767.0292192300000000
1617958799999,2021-04-09 08:59,14067.4733797112000000,57192.7129542037000000,88056.1046561541000000,34580.5974825850000000
1617962399999,2021-04-09 09:59,14109.9674606936000000,57362.4085819105000000,88963.1180854035000000,34683.2011162450000000
1617965999999,2021-04-09 10:59,14158.9147036544000000,58077.1469139247000000,89609.3618636346000000,35115.3557390350000000
1617969599999,2021-04-09 11:59,14162.7067442180000000,57972.3104369431000000,89827.6819028568000000,35051.9681101150000000
1617973199999,2021-04-09 12:59,14162.4656683352000000,57949.5186064882000000,89509.2360416826000000,35038.1874096100000000
1617976799999,2021-04-09 13:59,14162.5041386264000000,57836.5697830735000000,89559.9129771195000000,34969.8947855950000000
1617980399999,2021-04-09 14:59,14147.6407411022000000,57805.2000624952000000,89189.5976215611000000,34950.9276067600000000
1617983999999,2021-04-09 15:59,14130.5910108992000000,57687.8434318000000000,88951.4507703975000000,34879.9698755200000000
1617987599999,2021-04-09 16:59,14147.2651161032000000,57655.7110119844000000,89333.7703274382000000,34860.5415433000000000
1617991199999,2021-04-09 17:59,14165.0893851920000000,57851.3582241292000000,89528.8037908461000000,34978.8363700600000000
1617994799999,2021-04-09 18:59,14164.2193520960000000,57828.3385744216000000,89328.6002740668000000,34964.9179224400000000
1617998399999,2021-04-09 19:59,14152.4338511942000000,57817.1952414091000000,89213.3444068053000000,34958.1802918150000000
1618001999999,2021-04-09 20:59,14155.1053240472000000,57778.6343565934000000,89331.8563793022000000,34934.8650953500000000
1618005599999,2021-04-09 21:59,14162.5652029010000000,57807.9338935276000000,89589.3481102218000000,34952.5805721400000000
1618009199999,2021-04-09 22:59,14133.0775816394000000,57535.6799813662000000,88955.4212208726000000,34787.9667807100000000
1618012799999,2021-04-09 23:59,14167.4297167178000000,57591.3074997646000000,89476.2095075763000000,34821.6010327900000000
1618016399999,2021-04-10 00:59,14189.5260618542000000,57558.1647510892000000,89925.9890330211000000,34801.5618220600000000
1618019999999,2021-04-10 01:59,14254.7432935400000000,57859.7182001848000000,91036.3643838834000000,34983.8910902800000000
1618023599999,2021-04-10 02:59,14298.4313755262000000,58164.8276106595000000,91566.7001411595000000,35168.3704112950000000
1618027199999,2021-04-10 03:59,14334.4749776444000000,58667.9614776550000000,91888.1860804125000000,35472.5819202700000000
1618030799999,2021-04-10 04:59,14431.3898811290000000,60495.0619791241000000,92462.5697185158000000,36577.3077935650000000
1618034399999,2021-04-10 05:59,14431.1987458556000000,60274.9984862008000000,92854.4463709944000000,36444.2500694800000000
1618037999999,2021-04-10 06:59,14429.2504335182000000,60002.4870392320000000,93446.3788638765000000,36279.4805639200000000
1618041599999,2021-04-10 07:59,14407.7060242934000000,59907.0010567960000000,92862.0945715380000000,36221.7465557200000000
1618045199999,2021-04-10 08:59,14408.2707386138000000,59960.9744093161000000,92953.6153618353000000,36254.3806439650000000
1618048799999,2021-04-10 09:59,14436.5271101576000000,60196.5593269777000000,93449.4051679431000000,36396.8231388850000000
1618052399999,2021-04-10 10:59,14438.7484188254000000,60083.9274694798000000,93307.8531418629000000,36328.7221630300000000
1618055999999,2021-04-10 11:59,14434.6089006872000000,60001.6351933306000000,93334.3650719943000000,36278.9655094900000000
1618059599999,2021-04-10 12:59,14377.9398726410000000,59518.9357227838000000,92400.8516687454000000,35987.1093178300000000
1618063199999,2021-04-10 13:59,14415.7619818718000000,59892.6286335061000000,93212.1100014423000000,36213.0565094650000000
1618066799999,2021-04-10 14:59,14405.5705353200000000,59825.5705317331000000,93132.6119975238000000,36172.5109456150000000
1618070399999,2021-04-10 15:59,14393.1519673190000000,59676.0715760374000000,93253.6309800012000000,36082.1188931500000000
1618073999999,2021-04-10 16:59,14387.8087738610000000,59693.6433740500000000,92997.7508294880000000,36092.7433880200000000
1618077599999,2021-04-10 17:59,14354.5334121314000000,59530.6832720752000000,92385.9740250816000000,35994.2122777600000000
1618081199999,2021-04-10 18:59,14283.11019174,59450.9663440000000000,92743.6583962680000000,35946.0127655200000000
1618084799999,2021-04-10 19:59,14283.11019174,59002.6378650562000000,92321.2031672751000000,35674.9384212100000000
1618088399999,2021-04-10 20:59,14283.11019174,58059.5652107272000000,91130.1291720366000000,35104.7252551600000000
1618091999999,2021-04-10 21:59,14283.11019174,58600.1406766447000000,92508.5834943801000000,35431.5752030350000000
1618095599999,2021-04-10 22:59,14283.11019174,58469.5309085533000000,91905.2597732289000000,35352.6041831050000000
1618099199999,2021-04-10 23:59,14283.11019174,59202.4749704137000000,93078.3066214596000000,35795.7665970850000000
1618102799999,2021-04-11 00:59,14283.11019174,59578.2479699650000000,93357.3654339090000000,36022.9714797700000000
1618106399999,2021-04-11 01:59,14283.11019174,60020.1876046483000000,93841.4759224254000000,36290.1829158550000000
1618109999999,2021-04-11 02:59,14283.11019174,59936.0232485530000000,93517.4327154000000000,36239.2943403700000000
1618113599999,2021-04-11 03:59,14283.11019174,59697.1894302442000000,93340.7602001646000000,36094.8874518100000000
1618117199999,2021-04-11 04:59,14283.11019174,59338.6415472340000000,93190.3990064700000000,35878.0974488200000000
1618120799999,2021-04-11 05:59,14283.11019174,59114.1603418453000000,93143.0814869544000000,35742.3686285050000000
1618124399999,2021-04-11 06:59,14283.11019174,59168.6685743500000000,93325.6308432660000000,35775.3261230200000000
1618127999999,2021-04-11 07:59,14283.11019174,59089.9124492101000000,93331.7999222118000000,35727.7075442650000000
1618131599999,2021-04-11 08:59,14283.11019174,59393.3280730669000000,93895.0303690707000000,35911.1627454250000000
1618135199999,2021-04-11 09:59,14269.8039833400000000,59110.4260871380000000,93347.7873565740000000,35740.1107736200000000
1618138799999,2021-04-11 10:59,14261.5543212600000000,59034.9386730151000000,93076.7014345533000000,35694.4685665150000000
1618142399999,2021-04-11 11:59,14276.9011191000000000,59155.6333510216000000,93508.8765078723000000,35767.4445924400000000
1618145999999,2021-04-11 12:59,14271.3149508600000000,59158.2186042805000000,94806.7777027770000000,35769.0077227450000000
1618149599999,2021-04-11 13:59,14256.5471734200000000,58777.9585559695000000,93664.9356862785000000,35539.0898207950000000
1618153199999,2021-04-11 14:59,14271.2818639800000000,59005.9957227373000000,94586.2657570554000000,35676.9686939050000000
1618156799999,2021-04-11 15:59,14332.9723517400000000,59079.9775487554000000,95538.9929149167000000,35721.7005722500000000
1618160399999,2021-04-11 16:59,14311.9653804180000000,59004.6387124060000000,95004.7332535725000000,35676.1482002200000000
1618163999999,2021-04-11 17:59,14343.4979778564000000,59296.8317617711000000,96250.4184975963000000,35852.8178587150000000
1618167599999,2021-04-11 18:59,14386.2865232796000000,59297.4359780500000000,96699.5559948120000000,35853.1831880200000000
1618171199999,2021-04-11 19:59,14381.0016272658000000,59139.4779944497000000,96387.5016589146000000,35757.6765252850000000
1618174799999,2021-04-11 20:59,14379.1851221892000000,59141.7264714220000000,96893.3588289810000000,35759.0360294200000000
1618178399999,2021-04-11 21:59,14360.9728267152000000,59045.5669364128000000,96761.1861750399000000,35700.8947688800000000
1618181999999,2021-04-11 22:59,14367.8138999940000000,59531.8718942632000000,98141.7559296336000000,35994.9309583600000000
1618185599999,2021-04-11 23:59,14354.4237217758000000,59433.5629341307000000,97582.7865355566000000,35935.4900837350000000
1618189199999,2021-04-12 00:59,14348.0019605652000000,59263.0451760772000000,97142.6191550451000000,35832.3893626600000000
1618192799999,2021-04-12 01:59,14434.4553412446000000,59297.7925647064000000,97887.8890780062000000,35853.3987922000000000
1618196399999,2021-04-12 02:59,14389.8822135900000000,59128.3049458825000000,98013.0462367650000000,35750.9209276450000000
1618199999999,2021-04-12 03:59,14380.9262964720000000,59796.6176762704000000,99901.7514637422000000,36155.0050840000000000
1618203599999,2021-04-12 04:59,14368.6201715154000000,59556.4961839246000000,100721.1532341498000000,36009.8196247900000000
1618207199999,2021-04-12 05:59,14392.1798906130000000,59636.2032068149000000,100454.3522702817000000,36058.0131480250000000
1618210799999,2021-04-12 06:59,14412.6497039094000000,60249.9779891434000000,100965.4142352432000000,36429.1218428500000000
1618214399999,2021-04-12 07:59,14345.7746476674000000,60135.4245257749000000,100999.6972204407000000,36359.8590000250000000
1618217999999,2021-04-12 08:59,14353.2387828606000000,60118.9918240258000000,102313.6389932109000000,36349.9232407300000000
1618221599999,2021-04-12 09:59,14256.7964119704000000,59423.4497403478000000,98920.3599124674000000,35929.3753096300000000
1618225199999,2021-04-12 10:59,14224.97270084,59209.9831005679000000,99003.2981489097000000,35800.3062628750000000
1618228799999,2021-04-12 11:59,14224.97270084,59670.3661895350000000,101323.7999065275000000,36078.6692262700000000
1618232399999,2021-04-12 12:59,14224.97270084,59848.9962940216000000,100669.5025989873000000,36186.6749424400000000
1618235999999,2021-04-12 13:59,14224.97270084,59732.9570529181000000,100180.0795859133000000,36116.5137488650000000
1618239599999,2021-04-12 14:59,14224.97270084,59320.6537314556000000,98480.7459231108000000,35867.2214157400000000
1618243199999,2021-04-12 15:59,14224.97270084,59418.1108456867000000,98749.4793039276000000,35926.1472359350000000
1618246799999,2021-04-12 16:59,14224.97270084,59403.9167157250000000,99625.5917670750000000,35917.5649917700000000
1618250399999,2021-04-12 17:59,14224.97270084,59182.9320406060000000,99830.9930981370000000,35783.9502902200000000
1618253999999,2021-04-12 18:59,14224.97270084,59420.2107448855000000,100283.4506426820000000,35927.4169049950000000
1618257599999,2021-04-12 19:59,14224.97270084,59520.7087508809000000,100742.8859058237000000,35988.1813497250000000
1618261199999,2021-04-12 20:59,14224.97270084,59480.6026572208000000,101914.2673945809000000,35963.9318684800000000
1618264799999,2021-04-12 21:59,14224.97270084,59423.7568010797000000,101298.0634176786000000,35929.5609687850000000
