pair,strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,fees_quote,pnl,pnl_pct,duration_hours,entry_client_order_id,exit_client_order_id
ETH/USDT,supertrend,2021-08-15 21:00,3266.19,2021-08-16 13:59,3209.77,trailing,0.2109,1.3667598180,-13.2657378180,-0.019258,17.00,tb-supertrend-ETHUSDT-1629057600-B,tb-supertrend-ETHUSDT-1629118800-T
LINK/USDT,supertrend,2021-08-15 23:00,27.796,2021-08-16 19:59,28.674,trailing,18.48,1.04412152000,15.18131848000,0.029555,21.00,tb-supertrend-LINKUSDT-1629064800-B,tb-supertrend-LINKUSDT-1629140400-T
LINK/USDT,supertrend,2021-08-17 12:00,29.982,2021-08-17 17:59,27.981,stop,12.83,0.74426493000,-26.41709493000,-0.068675,6.00,tb-supertrend-LINKUSDT-1629198000-B,tb-supertrend-LINKUSDT-1629219600-X
BNB/USDT,supertrend,2021-08-17 12:00,433.44,2021-08-17 19:59,413.98,stop,1.340,1.1364096800,-27.2128096800,-0.046853,8.00,tb-supertrend-BNBUSDT-1629198000-B,tb-supertrend-BNBUSDT-1629226800-X
ETH/USDT,supertrend,2021-08-23 01:00,3255.35,2021-08-24 13:59,3261.15,trailing,0.2426,1.5818795050,-0.1747995050,-0.000221,37.00,tb-supertrend-ETHUSDT-1629676800-B,tb-supertrend-ETHUSDT-1629810000-T
LINK/USDT,supertrend,2021-08-23 03:00,28.566,2021-08-24 13:59,28.017,trailing,18.75,1.06150257000,-11.35525257000,-0.021200,35.00,tb-supertrend-LINKUSDT-1629684000-B,tb-supertrend-LINKUSDT-1629810000-T
BNB/USDT,supertrend,2021-08-25 07:00,494.25,2021-08-25 09:59,469.63,stop,1.047,1.0101708600,-26.7873108600,-0.051765,3.00,tb-supertrend-BNBUSDT-1629871200-B,tb-supertrend-BNBUSDT-1629882000-X
BTC/USDT,supertrend,2021-08-25 19:00,49022.49,2021-08-26 03:59,47805.34,trailing,0.01731,1.6770701917,-22.7459366917,-0.026805,9.00,tb-supertrend-BTCUSDT-1629914400-B,tb-supertrend-BTCUSDT-1629946800-T
ETH/USDT,supertrend,2021-08-25 18:00,3231.28,2021-08-26 04:59,3129.88,trailing,0.1967,1.2518864320,-21.1972664320,-0.033350,11.00,tb-supertrend-ETHUSDT-1629910800-B,tb-supertrend-ETHUSDT-1629950400-T
ADA/USDT,supertrend,2021-08-27 12:00,2.7215,2021-08-28 11:59,2.7957,trailing,142.0,0.783986700000,9.752413300000,0.025236,24.00,tb-supertrend-ADAUSDT-1630062000-B,tb-supertrend-ADAUSDT-1630148400-T
SOL/USDT,supertrend,2021-08-26 14:00,73.29,2021-08-29 09:59,91.42,trailing,3.949,0.6507329500,70.9446370500,0.245125,68.00,tb-supertrend-SOLUSDT-1629982800-B,tb-supertrend-SOLUSDT-1630227600-T
ETH/USDT,supertrend,2021-08-30 17:00,3275.15,2021-08-30 23:59,3234.82,trailing,0.2621,1.7072456800,-12.2777386800,-0.014303,7.00,tb-supertrend-ETHUSDT-1630339200-B,tb-supertrend-ETHUSDT-1630364400-T
LINK/USDT,supertrend,2021-08-30 19:00,25.612,2021-08-30 23:59,25.268,trailing,24.88,1.26666276000,-9.82538276000,-0.015419,5.00,tb-supertrend-LINKUSDT-1630346400-B,tb-supertrend-LINKUSDT-1630364400-T
ETH/USDT,supertrend,2021-08-31 08:00,3364.83,2021-09-03 01:59,3702.59,trailing,0.1903,1.3456029950,62.9301250050,0.098278,66.00,tb-supertrend-ETHUSDT-1630393200-B,tb-supertrend-ETHUSDT-1630630800-T
LINK/USDT,supertrend,2021-08-31 12:00,26.964,2021-09-03 01:59,29.169,trailing,16.77,0.94188969000,36.03596031000,0.079693,62.00,tb-supertrend-LINKUSDT-1630407600-B,tb-supertrend-LINKUSDT-1630630800-T
BTC/USDT,supertrend,2021-09-03 09:00,50086.88,2021-09-04 17:59,49431.65,trailing,0.01818,1.8102486160,-13.7223300160,-0.015070,33.00,tb-supertrend-BTCUSDT-1630656000-B,tb-supertrend-BTCUSDT-1630774800-T
BNB/USDT,supertrend,2021-09-04 13:00,505.21,2021-09-05 06:59,488.38,trailing,1.563,1.5539915900,-27.8592815900,-0.035281,18.00,tb-supertrend-BNBUSDT-1630756800-B,tb-supertrend-BNBUSDT-1630821600-T
LINK/USDT,supertrend,2021-09-05 16:00,31.513,2021-09-06 12:59,33.176,trailing,19.41,1.25624375000,31.02258625000,0.050718,21.00,tb-supertrend-LINKUSDT-1630854000-B,tb-supertrend-LINKUSDT-1630929600-T
XRP/USDT,supertrend,2021-09-05 16:00,1.2903,2021-09-06 12:59,1.3285,trailing,590.6,1.547437460000,21.013482540000,0.027575,21.00,tb-supertrend-XRPUSDT-1630854000-B,tb-supertrend-XRPUSDT-1630929600-T
SOL/USDT,supertrend,2021-09-08 20:00,195.05,2021-09-09 18:59,185.99,trailing,0.828,0.3156961700,-7.8173761700,-0.048404,23.00,tb-supertrend-SOLUSDT-1631127600-B,tb-supertrend-SOLUSDT-1631210400-T
XRP/USDT,supertrend,2021-09-10 02:00,1.2185,2021-09-10 03:59,1.1221,stop,265.8,0.622497030000,-26.245617030000,-0.081036,2.00,tb-supertrend-XRPUSDT-1631235600-B,tb-supertrend-XRPUSDT-1631242800-X
BNB/USDT,supertrend,2021-09-10 02:00,440.28,2021-09-10 07:59,418.17,trailing,1.041,0.8945270100,-23.9110370100,-0.052170,6.00,tb-supertrend-BNBUSDT-1631235600-B,tb-supertrend-BNBUSDT-1631257200-T
ADA/USDT,supertrend,2021-09-15 14:00,2.5061,2021-09-16 02:59,2.4428,trailing,207.1,1.025669020000,-14.135099020000,-0.027235,13.00,tb-supertrend-ADAUSDT-1631710800-B,tb-supertrend-ADAUSDT-1631757600-T
XRP/USDT,supertrend,2021-09-15 15:00,1.1022,2021-09-16 14:59,1.0885,trailing,734.0,1.608855560000,-11.664655560000,-0.014418,24.00,tb-supertrend-XRPUSDT-1631714400-B,tb-supertrend-XRPUSDT-1631800800-T
BTC/USDT,supertrend,2021-09-18 05:00,48425.96,2021-09-19 01:59,47635.74,trailing,0.02055,1.9755207168,-18.2145417168,-0.018303,21.00,tb-supertrend-BTCUSDT-1631937600-B,tb-supertrend-BTCUSDT-1632013200-T
SOL/USDT,supertrend,2021-09-18 07:00,155.82,2021-09-19 11:59,158.19,trailing,1.998,0.6278594400,4.1074005600,0.013193,29.00,tb-supertrend-SOLUSDT-1631944800-B,tb-supertrend-SOLUSDT-1632049200-T
BNB/USDT,supertrend,2021-09-19 17:00,418.24,2021-09-19 22:59,406.38,stop,2.245,1.8525266200,-28.4782266200,-0.030330,6.00,tb-supertrend-BNBUSDT-1632067200-B,tb-supertrend-BNBUSDT-1632088800-X
