ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS),Equiponderado (OOS)
1676044799999,2023-02-10 15:59,9564.899621663079872201532880,5159.786714972639804494330248,9708.740353477109549280349850,5839.678054724239769110516421
1676048399999,2023-02-10 16:59,9564.899621663079872201532880,5148.592397545947200359465688,9687.676599261813503919672302,5822.261651010522548304566159
1676051999999,2023-02-10 17:59,9564.899621663079872201532880,5168.836527145176737338990870,9725.768905735452329246261584,5864.061449423624864440288988
1676055599999,2023-02-10 18:59,9564.899621663079872201532880,5171.655360162583580823781158,9731.072954529980899204048203,5869.369365636307131167588379
1676059199999,2023-02-10 19:59,9564.899621663079872201532880,5187.665283276663531266981452,9761.197978917501999412305428,5907.852731218233490928604714
1676062799999,2023-02-10 20:59,9564.899621663079872201532880,5176.540066574827054318134574,9740.264247876374448158792557,5897.376035534767583349659522
1676066399999,2023-02-10 21:59,9564.899621663079872201532880,5131.722289546589252876528037,9655.933010533781149480847901,5812.217443190238019961881408
1676069999999,2023-02-10 22:59,9564.899621663079872201532880,5140.033438798250343387896191,9671.571659895840026921895855,5801.649458192912370777113724
1676073599999,2023-02-10 23:59,9564.899621663079872201532880,5152.900470323184371129119823,9695.782871637559619290490737,5823.582885362760736643431155
1676077199999,2023-02-11 00:59,9564.899621663079872201532880,5160.627837588991973344821349,9710.323049355781218929630219,5842.722349435212593757972036
1676080799999,2023-02-11 01:59,9564.899621663079872201532880,5155.354737447384750494575442,9700.400936099406134131167168,5831.385171109670165784582503
1676084399999,2023-02-11 02:59,9564.899621663079872201532880,5159.336368869267113523387421,9707.892961066149363547449029,5844.648833943895030503834966
1676087999999,2023-02-11 03:59,9564.899621663079872201532880,5165.617386480327501880029179,9719.711619242292483081452012,5865.877293617375270745084375
1676091599999,2023-02-11 04:59,9560.659007617156692394749457,5167.578417396072076848737892,9723.401587254039746881332306,5860.524451136769216192297501
1676095199999,2023-02-11 05:59,9559.359881627873314036668014,5164.831067887137089073621069,9718.232045191409619103371214,5845.202396815057037177336577
1676098799999,2023-02-11 06:59,9557.143725528507550955234963,5163.513388547639215491973537,9715.752637766748334921920664,5848.026147090338299746027345
