pair,strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,fees_quote,pnl,pnl_pct,duration_hours,entry_client_order_id,exit_client_order_id
BTC/USDT,supertrend,2021-08-20 16:00,48767.10,2021-08-24 19:59,47823.76,trailing,0.01645,1.5898949870,-17.1078379870,-0.021326,100.00,tb-supertrend-BTCUSDT-1629460800-B,tb-supertrend-BTCUSDT-1629820800-T
ETH/USDT,supertrend,2021-08-20 16:00,3286.66,2021-08-25 11:59,3142.09,trailing,0.2083,1.3400946260,-31.4540256260,-0.045944,116.00,tb-supertrend-ETHUSDT-1629460800-B,tb-supertrend-ETHUSDT-1629878400-T
BNB/USDT,supertrend,2021-08-20 16:00,447.93,2021-08-30 15:59,471.94,trailing,1.265,1.1645314100,29.2081185900,0.051547,240.00,tb-supertrend-BNBUSDT-1629460800-B,tb-supertrend-BNBUSDT-1630324800-T
SOL/USDT,supertrend,2021-08-27 04:00,81.49,2021-08-31 19:59,107.77,trailing,3.646,0.6903679200,95.1265120800,0.320170,112.00,tb-supertrend-SOLUSDT-1630022400-B,tb-supertrend-SOLUSDT-1630425600-T
ADA/USDT,supertrend,2021-08-28 00:00,2.9500,2021-09-04 19:59,2.8264,trailing,134.5,0.777515800000,-17.401715800000,-0.043858,188.00,tb-supertrend-ADAUSDT-1630094400-B,tb-supertrend-ADAUSDT-1630771200-T
ETH/USDT,supertrend,2021-08-30 20:00,3344.52,2021-09-07 11:59,3763.33,trailing,0.2620,1.8632600560,107.8649599440,0.123096,184.00,tb-supertrend-ETHUSDT-1630339200-B,tb-supertrend-ETHUSDT-1631001600-T
XRP/USDT,supertrend,2021-09-02 00:00,1.2375,2021-09-07 11:59,1.2805,trailing,441.0,1.111056750000,17.851943250000,0.032712,132.00,tb-supertrend-XRPUSDT-1630526400-B,tb-supertrend-XRPUSDT-1631001600-T
LINK/USDT,supertrend,2021-09-15 00:00,30.811,2021-09-17 11:59,28.070,trailing,12.06,0.71072108000,-33.76718108000,-0.090874,60.00,tb-supertrend-LINKUSDT-1631649600-B,tb-supertrend-LINKUSDT-1631865600-T
BNB/USDT,supertrend,2021-09-15 16:00,435.54,2021-09-17 15:59,405.17,trailing,1.536,1.2922016400,-47.9405216400,-0.071661,48.00,tb-supertrend-BNBUSDT-1631707200-B,tb-supertrend-BNBUSDT-1631880000-T
BTC/USDT,supertrend,2021-09-15 12:00,47608.31,2021-09-20 03:59,46386.85,trailing,0.01909,1.7953197741,-25.1129911741,-0.027632,112.00,tb-supertrend-BTCUSDT-1631692800-B,tb-supertrend-BTCUSDT-1632096000-T
SOL/USDT,supertrend,2021-09-19 00:00,169.39,2021-09-20 03:59,144.98,trailing,1.940,0.6102165800,-47.9656165800,-0.145962,28.00,tb-supertrend-SOLUSDT-1631995200-B,tb-supertrend-SOLUSDT-1632096000-T
ADA/USDT,supertrend,2021-10-07 12:00,2.3254,2021-10-10 23:59,2.1964,trailing,267.5,1.210279120000,-35.717779120000,-0.057420,84.00,tb-supertrend-ADAUSDT-1633593600-B,tb-supertrend-ADAUSDT-1633896000-T
