ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS),Equiponderado (OOS)
1668427199999,2022-11-14 11:59,10288.697150830000,4003.180772775202927252533506,8974.045490700000000000000000,4814.592437360890968604108942
1668441599999,2022-11-14 15:59,10288.697150830000,3966.385091116967356907503162,8974.045490700000000000000000,4754.665960360596553975780730
1668455999999,2022-11-14 19:59,10288.697150830000,3885.693184139375283540442918,8974.045490700000000000000000,4680.638137872926202207883491
1668470399999,2022-11-14 23:59,10288.697150830000,3972.030154774849431287534447,8974.045490700000000000000000,4833.697577781653241278268869
1668484799999,2022-11-15 03:59,10288.697150830000,4020.689551927465449228871016,8974.045490700000000000000000,4854.293054124387741782344172
1668499199999,2022-11-15 07:59,10288.697150830000,4025.844675682779435019610848,8974.045490700000000000000000,4911.129555551500308044319711
1668513599999,2022-11-15 11:59,10288.697150830000,4010.785596043357355989730606,8974.045490700000000000000000,4895.448110929338289569465561
1668527999999,2022-11-15 15:59,10288.697150830000,4059.877574280679832636734263,8974.045490700000000000000000,4969.865699959487398431980870
1668542399999,2022-11-15 19:59,10288.697150830000,4029.224066035127128996479704,8974.045490700000000000000000,4898.436765905358238065826370
1668556799999,2022-11-15 23:59,10288.697150830000,4039.214060146027667061056661,8974.045490700000000000000000,4909.282871668665988258406463
1668571199999,2022-11-16 03:59,10288.697150830000,4055.805098212504110899404326,8974.045490700000000000000000,4955.612897789167706702979367
1668585599999,2022-11-16 07:59,10288.697150830000,4021.079113898775685521819830,8974.045490700000000000000000,4928.780768795382014919932259
1668599999999,2022-11-16 11:59,10288.697150830000,3993.166879156860043403113063,8974.045490700000000000000000,4826.800945918844717705708200
1668614399999,2022-11-16 15:59,10288.697150830000,3927.156439601100985665405989,8974.045490700000000000000000,4731.314995208273678287352546
1668628799999,2022-11-16 19:59,10288.697150830000,3957.073843017429439132481194,8974.045490700000000000000000,4781.298979151138393913790233
1668643199999,2022-11-16 23:59,10288.697150830000,3982.378641497385156124763688,8974.045490700000000000000000,4801.132256729910793315087083
1668657599999,2022-11-17 03:59,10288.697150830000,3949.736694232629283185531132,8974.045490700000000000000000,4779.323550209899232237067918
1668671999999,2022-11-17 07:59,10288.697150830000,3970.223352012208089953366940,8974.045490700000000000000000,4816.544808086471327814047363
1668686399999,2022-11-17 11:59,10288.697150830000,3966.203454860405528942692672,8974.045490700000000000000000,4797.004277367929352626572253
1668700799999,2022-11-17 15:59,10288.697150830000,3952.253312366308294329550159,8974.045490700000000000000000,4757.530637410847279002518122
1668715199999,2022-11-17 19:59,10288.697150830000,3972.293049356715234920812788,8974.045490700000000000000000,4816.199099996489759272733016
1668729599999,2022-11-17 23:59,10288.697150830000,3989.500694715204200008122380,8974.045490700000000000000000,4847.274281118271697100512755
1668743999999,2022-11-18 03:59,10288.697150830000,4028.318274703062223750911602,8974.045490700000000000000000,4888.014264586227281808629501
1668758399999,2022-11-18 07:59,10288.697150830000,4002.057495925412675364889685,8974.045490700000000000000000,4863.312996857527583389974578
1668772799999,2022-11-18 11:59,10288.697150830000,4003.199892381156803880408294,8974.045490700000000000000000,4890.667371958974210292803218
1668787199999,2022-11-18 15:59,10288.697150830000,3990.528373535225068756392259,8974.045490700000000000000000,4846.068016118398904638812840
1668801599999,2022-11-18 19:59,10288.697150830000,3980.851462971819260473264962,8974.045490700000000000000000,4845.546636864721977466677266
1668815999999,2022-11-18 23:59,10288.697150830000,3991.386365852405282432273390,8974.045490700000000000000000,4862.964843318913565406306480
1668830399999,2022-11-19 03:59,10288.697150830000,3974.238469262522181807072512,8974.045490700000000000000000,4825.793041637728229641761081
1668844799999,2022-11-19 07:59,10288.697150830000,3967.214404025216755641572110,8974.045490700000000000000000,4826.507002040224109799100648
1668859199999,2022-11-19 11:59,10288.697150830000,3985.605075002101837078634237,8974.045490700000000000000000,4842.299996964164745686107415
1668873599999,2022-11-19 15:59,10288.697150830000,3980.679386518234370822391866,8974.045490700000000000000000,4844.063255837783601337649413
1668887999999,2022-11-19 19:59,10288.697150830000,3973.911046010562044554716760,8974.045490700000000000000000,4847.276711770322327804573114
1668902399999,2022-11-19 23:59,10288.697150830000,3991.441334719522677737413407,8974.045490700000000000000000,4872.794551939325155281776845
1668916799999,2022-11-20 03:59,10288.697150830000,3986.496526629701334853296247,8974.045490700000000000000000,4891.116578251540256748203124
1668931199999,2022-11-20 07:59,10288.697150830000,3996.751805273211911129635895,8974.045490700000000000000000,4892.673812780178790972000948
1668945599999,2022-11-20 11:59,10288.697150830000,3949.545498173090516906783247,8974.045490700000000000000000,4738.716959055592423825619759
1668959999999,2022-11-20 15:59,10288.697150830000,3962.726076527544217247965525,8974.045490700000000000000000,4775.857847793278908253058275
1668974399999,2022-11-20 19:59,10288.697150830000,3964.463570718602755806086924,8974.045490700000000000000000,4778.431885493050289866796380
1668988799999,2022-11-20 23:59,10288.697150830000,3890.955855678179825362978435,8974.045490700000000000000000,4654.517633428025208743791904
1669003199999,2022-11-21 03:59,10288.697150830000,3841.608152711224248818149483,8974.045490700000000000000000,4562.767593163746905005731469
1669017599999,2022-11-21 07:59,10288.697150830000,3833.477540279338212814395701,8974.045490700000000000000000,4561.281281034266045761381139
1669031999999,2022-11-21 11:59,10288.697150830000,3844.158230155322544060949391,8974.045490700000000000000000,4550.515707297638674015317544
1669046399999,2022-11-21 15:59,10288.697150830000,3855.159173431034308824405787,8974.045490700000000000000000,4611.258531654639907234087447
1669060799999,2022-11-21 19:59,10288.697150830000,3757.775850455707939322655239,8974.045490700000000000000000,4492.219681823875223607444747
1669075199999,2022-11-21 23:59,10288.697150830000,3771.711653245339766464891660,8974.045490700000000000000000,4581.830009206876137912209741
1669089599999,2022-11-22 03:59,10288.697150830000,3787.611995546732417121262593,8974.045490700000000000000000,4613.978703782111699978573657
1669103999999,2022-11-22 07:59,10288.697150830000,3766.723826042122201168056227,8974.045490700000000000000000,4564.433091899052684983066261
1669118399999,2022-11-22 11:59,10288.697150830000,3763.726827808852039748683139,8974.045490700000000000000000,4563.269809339231431978944629
1669132799999,2022-11-22 15:59,10288.697150830000,3881.651777430874611323409513,8974.045490700000000000000000,4848.608914992265804208274468
1669147199999,2022-11-22 19:59,10288.697150830000,3864.224256603916065015539854,8974.045490700000000000000000,4811.903828975728529330142391
1669161599999,2022-11-22 23:59,10288.697150830000,3878.219808162153756619884989,8974.045490700000000000000000,4871.846448043629098030575944
1669175999999,2022-11-23 03:59,10288.697150830000,3964.164826875573433495543355,8974.045490700000000000000000,5098.665683025250923434624657
1669190399999,2022-11-23 07:59,10288.697150830000,3963.517150223885862726284896,8974.045490700000000000000000,5080.918599843686104113911684
1669204799999,2022-11-23 11:59,10288.697150830000,3963.978410717523136373764167,8974.045490700000000000000000,5120.297823439156614566568840
1669219199999,2022-11-23 15:59,10288.697150830000,3926.059452209497314141090003,8974.045490700000000000000000,5086.754551529084013050944782
1669233599999,2022-11-23 19:59,10288.697150830000,3937.103414598605301317264673,8974.045490700000000000000000,5150.871560942577629206098062
1669247999999,2022-11-23 23:59,10288.697150830000,3968.122585308025895465624561,8974.045490700000000000000000,5188.911244594023031400747864
1669262399999,2022-11-24 03:59,10288.697150830000,3994.163488617205862631086410,8974.045490700000000000000000,5187.551017649272954075346907
1669276799999,2022-11-24 07:59,10288.697150830000,3973.091292905289584134585206,8974.045490700000000000000000,5170.646297977095130537307301
1669291199999,2022-11-24 11:59,10288.697150830000,3960.713738000898702164144042,8974.045490700000000000000000,5151.416304375130627670745309
1669305599999,2022-11-24 15:59,10288.697150830000,3957.367806958970292286056066,8974.045490700000000000000000,5216.290015747835444828429938
1669319999999,2022-11-24 19:59,10288.697150830000,3961.980411895343028760848776,8974.045490700000000000000000,5246.145730936261813297586824
1669334399999,2022-11-24 23:59,10288.697150830000,3967.128365798424310816135562,8974.045490700000000000000000,5252.338245007563424720123738
1669348799999,2022-11-25 03:59,10288.697150830000,3940.002424851361845018779469,8974.045490700000000000000000,5189.693830539836130356856347
1669363199999,2022-11-25 07:59,10288.697150830000,3934.316732030827782804514258,8974.045490700000000000000000,5200.278169347214775522286598
1669377599999,2022-11-25 11:59,10288.697150830000,3951.041607338981363037985442,8974.045490700000000000000000,5217.194652552728018355069824
1669391999999,2022-11-25 15:59,10288.697150830000,3946.586739151728108743159737,8974.045490700000000000000000,5196.882617524997089787251301
1669406399999,2022-11-25 19:59,10288.697150830000,3949.026878861591613375679611,8974.045490700000000000000000,5211.629197806532270038288206
1669420799999,2022-11-25 23:59,10288.697150830000,3948.771154131958513477854316,8974.045490700000000000000000,5190.844443212988185757889937
1669435199999,2022-11-26 03:59,10288.697150830000,3973.542993595949919468127082,8974.045490700000000000000000,5255.849773315839709429008026
1669449599999,2022-11-26 07:59,10288.697150830000,3963.495640667187751519925760,8974.045490700000000000000000,5305.155404955750099776903702
1669463999999,2022-11-26 11:59,10288.697150830000,3962.673497611171056521309857,8974.045490700000000000000000,5315.705345472243013682643616
1669478399999,2022-11-26 15:59,10288.697150830000,3946.553279841308824644378857,8974.045490700000000000000000,5291.819696180503419229858425
1669492799999,2022-11-26 19:59,10288.697150830000,3940.714630173143749407115339,8974.045490700000000000000000,5272.900134488911762231428565
1669507199999,2022-11-26 23:59,10288.697150830000,3933.578237250859298052850555,8974.045490700000000000000000,5260.427307944007548680299979
1669521599999,2022-11-27 03:59,10288.697150830000,3949.985249110029679347903381,8974.045490700000000000000000,5311.236339759083262189442459
