ts,datetime_utc,equity,B&H BTC,B&H BTC filtrado
1757087999999,2025-09-05 15:59,10000,10212.8772649094000000,10000.00000000
1757102399999,2025-09-05 19:59,10000,10295.6808660218000000,10000.00000000
1757116799999,2025-09-05 23:59,10000,10207.6353981233000000,10000.00000000
1757131199999,2025-09-06 03:59,10000,10246.5809095274000000,10000.00000000
1757145599999,2025-09-06 07:59,10000,10222.9108786520000000,10000.00000000
1757159999999,2025-09-06 11:59,10000,10218.7989233234000000,10000.00000000
1757174399999,2025-09-06 15:59,10000,10182.1925592305000000,10000.00000000
1757188799999,2025-09-06 19:59,10000,10150.3023072047000000,10000.00000000
1757203199999,2025-09-06 23:59,10000,10164.0973731299000000,10000.00000000
1757217599999,2025-09-07 03:59,10000,10204.7907883805000000,10000.00000000
1757231999999,2025-09-07 07:59,10000,10216.2531636314000000,10000.00000000
1757246399999,2025-09-07 11:59,10000,10265.9425188371000000,10000.00000000
1757260799999,2025-09-07 15:59,10000,10269.4346370233000000,10000.00000000
1757275199999,2025-09-07 19:59,10000,10262.9780001233000000,10000.00000000
1757289599999,2025-09-07 23:59,10000,10251.6650498978000000,10000.00000000
1757303999999,2025-09-08 03:59,10000,10243.8036332837000000,10000.00000000
1757318399999,2025-09-08 07:59,10000,10264.8596485913000000,10000.00000000
1757332799999,2025-09-08 11:59,10000,10336.0708193381000000,10000.00000000
1757347199999,2025-09-08 15:59,10000,10389.5059463225000000,10000.00000000
1757361599999,2025-09-08 19:59,10000,10340.2104459677000000,10000.00000000
1757375999999,2025-09-08 23:59,10000,10337.2514615141000000,10000.00000000
1757390399999,2025-09-09 03:59,10000,10304.3013986600000000,10000.00000000
1757404799999,2025-09-09 07:59,10000,10422.6524754137000000,10000.00000000
1757419199999,2025-09-09 11:59,10000,10371.2281296353000000,10000.00000000
1757433599999,2025-09-09 15:59,10000,10227.9987085292000000,10000.00000000
1757447999999,2025-09-09 19:59,10000,10266.8095529351000000,10000.00000000
1757462399999,2025-09-09 23:59,10000,10289.3948688113000000,10000.00000000
1757476799999,2025-09-10 03:59,10000,10289.3478275996000000,10000.00000000
1757491199999,2025-09-10 07:59,10000,10382.3021842955000000,10000.00000000
1757505599999,2025-09-10 11:59,10000,10358.9051769233000000,10000.00000000
1757519999999,2025-09-10 15:59,10000,10502.2425161033000000,10000.00000000
1757534399999,2025-09-10 19:59,10000,10476.4648544684000000,10000.00000000
1757548799999,2025-09-10 23:59,10000,10512.0206315000000000,10000.00000000
1757563199999,2025-09-11 03:59,10000,10552.6061286767000000,10000.00000000
1757577599999,2025-09-11 07:59,10000,10523.4193627586000000,10000.00000000
1757591999999,2025-09-11 11:59,10000,10515.7092159233000000,10000.00000000
1757606399999,2025-09-11 15:59,10000,10532.3415125777000000,10000.00000000
1757620799999,2025-09-11 19:59,10000,10554.4490373233000000,10000.00000000
1757635199999,2025-09-11 23:59,10000,10652.4700092323000000,10000.00000000
1757649599999,2025-09-12 03:59,10000,10625.8548295538000000,10000.00000000
1757663999999,2025-09-12 07:59,10000,10615.9448142890000000,10000.00000000
1757678399999,2025-09-12 11:59,10000,10599.9646379615000000,10000.00000000
1757692799999,2025-09-12 15:59,10000,10619.1251691506000000,10000.00000000
1757707199999,2025-09-12 19:59,10000,10758.5267269517000000,10000.00000000
1757721599999,2025-09-12 23:59,10000,10702.8991105514000000,10000.00000000
1757735999999,2025-09-13 03:59,10000,10696.2192584900000000,10000.00000000
1757750399999,2025-09-13 07:59,10000,10679.7742043057000000,10000.00000000
1757764799999,2025-09-13 11:59,10000,10697.7974450237000000,10000.00000000
1757779199999,2025-09-13 15:59,10000,10678.8490604756000000,10000.00000000
1757793599999,2025-09-13 19:59,10000,10681.4722998104000000,10000.00000000
1757807999999,2025-09-13 23:59,10000,10692.6487382843000000,10000.00000000
1757822399999,2025-09-14 03:59,10000,10670.6675791466000000,10000.00000000
1757836799999,2025-09-14 07:59,10000,10682.2351053413000000,10000.00000000
1757851199999,2025-09-14 11:59,10000,10681.2684545597000000,10000.00000000
1757865599999,2025-09-14 15:59,10000,10628.6099687567000000,10000.00000000
1757879999999,2025-09-14 19:59,10000,10666.5178063733000000,10000.00000000
1757894399999,2025-09-14 23:59,10000,10632.6684262367000000,10000.00000000
1757908799999,2025-09-15 03:59,10000,10649.0350784015000000,10000.00000000
1757923199999,2025-09-15 07:59,10000,10682.3485576754000000,10000.00000000
1757937599999,2025-09-15 11:59,10000,10614.4044452000000000,10000.00000000
1757951999999,2025-09-15 15:59,10000,10593.4572703430000000,10000.00000000
1757966399999,2025-09-15 19:59,10000,10636.3367183726000000,10000.00000000
1757980799999,2025-09-15 23:59,10000,10640.2042438757000000,10000.00000000
1757995199999,2025-09-16 03:59,10000,10636.2878324075000000,10000.00000000
1758009599999,2025-09-16 07:59,10000,10685.4274511000000000,10000.00000000
1758023999999,2025-09-16 11:59,10000,10634.4965768561000000,10000.00000000
1758038399999,2025-09-16 15:59,10000,10691.5040687996000000,10000.00000000
1758052799999,2025-09-16 19:59,10000,10773.9866828204000000,10000.00000000
1758067199999,2025-09-16 23:59,10000,10772.9573104232000000,10000.00000000
1758081599999,2025-09-17 03:59,10000,10734.5015810468000000,10000.00000000
1758095999999,2025-09-17 07:59,10000,10807.4099249216000000,10000.00000000
1758110399999,2025-09-17 11:59,10000,10723.9947880571000000,10000.00000000
1758124799999,2025-09-17 15:59,10000,10688.6852856044000000,10000.00000000
1758139199999,2025-09-17 19:59,10000,10668.0886138934000000,10000.00000000
1758153599999,2025-09-17 23:59,10000,10741.4701370153000000,10000.00000000
1758167999999,2025-09-18 03:59,10041.1184362694000000,10846.0741114322000000,10000.00000000
1758182399999,2025-09-18 07:59,10019.8713631109000000,10800.3565102967000000,9942.9185891500000000
1758196799999,2025-09-18 11:59,10018.9021382060000000,10798.2710165780000000,9940.9986610000000000
1758211199999,2025-09-18 15:59,10041.1998837404000000,10846.2493630052000000,9985.1680474000000000
1758225599999,2025-09-18 19:59,10035.4835572889000000,10833.9494697107000000,9973.8446321500000000
1758239999999,2025-09-18 23:59,10019.3363818277000000,10799.2053841751000000,9941.8588499500000000
1758254399999,2025-09-19 03:59,10015.2232845422000000,10790.3551797386000000,9933.7112557000000000
1758268799999,2025-09-19 07:59,10012.3250405873000000,10784.1189908699000000,9927.9701525500000000
1758283199999,2025-09-19 11:59,9990.2377724648000000,10736.5935314024000000,9884.2176988000000000
1758297599999,2025-09-19 15:59,9968.3459782727000000,10689.4886757101000000,9840.8524574500000000
1758311999999,2025-09-19 19:59,9935.8137150008000000,10619.4885855704000000,9776.4096148000000000
1758326399999,2025-09-19 23:59,9957.5584750742000000,10666.2770660546000000,9819.4835977000000000
1758340799999,2025-09-20 03:59,9949.5260397500000000,10648.9935714500000000,9803.5722250000000000
1758355199999,2025-09-20 07:59,9971.9695333904000000,10697.2855259552000000,9848.0303224000000000
1758369599999,2025-09-20 11:59,9968.7759351854000000,10690.4138195402000000,9841.7041549000000000
1758383999999,2025-09-20 15:59,9972.7467137321000000,10698.9577949123000000,9849.5698313500000000
1758398399999,2025-09-20 19:59,9960.5428818800000000,10672.6986526400000000,9825.3953800000000000
1758412799999,2025-09-20 23:59,9959.8411476167000000,10671.1887219821000000,9824.0053214500000000
1758427199999,2025-09-21 03:59,9959.1458434169000000,10669.6926269747000000,9822.6280001500000000
1758441599999,2025-09-21 07:59,9965.4284441273000000,10683.2109798899000000,9835.0731425500000000
1758455999999,2025-09-21 11:59,9956.3183301605000000,10663.6086302615000000,9817.0270067500000000
1758470399999,2025-09-21 15:59,9953.2387584149000000,10656.9822760487000000,9810.9267131500000000
1758484799999,2025-09-21 19:59,9951.0285312545000000,10652.2265017835000000,9806.5484957500000000
1758499199999,2025-09-21 23:59,9940.4077810361000000,10629.3736966643000000,9785.5099553500000000
1758513599999,2025-09-22 03:59,9932.18480454,10575.6544776563000000,9736.0554593500000000
1758527999999,2025-09-22 07:59,9932.18480454,10379.1974643233000000,9720.88426533
1758542399999,2025-09-22 11:59,9932.18480454,10412.1244677599000000,9720.88426533
1758556799999,2025-09-22 15:59,9932.18480454,10406.4546181850000000,9720.88426533
1758571199999,2025-09-22 19:59,9932.18480454,10342.5708079430000000,9720.88426533
1758585599999,2025-09-22 23:59,9932.18480454,10391.2805990933000000,9720.88426533
1758599999999,2025-09-23 03:59,9932.18480454,10362.5946837233000000,9720.88426533
1758614399999,2025-09-23 07:59,9932.18480454,10431.7858494971000000,9720.88426533
1758628799999,2025-09-23 11:59,9932.18480454,10421.2578418433000000,9720.88426533
1758643199999,2025-09-23 15:59,9932.18480454,10412.6059483973000000,9720.88426533
1758657599999,2025-09-23 19:59,9932.18480454,10299.4395510743000000,9720.88426533
1758671999999,2025-09-23 23:59,9932.18480454,10331.1241130960000000,9720.88426533
1758686399999,2025-09-24 03:59,9932.18480454,10302.0037583003000000,9720.88426533
1758700799999,2025-09-24 07:59,9932.18480454,10385.0591682518000000,9720.88426533
1758715199999,2025-09-24 11:59,9932.18480454,10426.1897900582000000,9720.88426533
1758729599999,2025-09-24 15:59,9932.18480454,10455.4245195647000000,9720.88426533
1758743999999,2025-09-24 19:59,9932.18480454,10462.2132120767000000,9720.88426533
1758758399999,2025-09-24 23:59,9932.18480454,10451.7894329900000000,9720.88426533
1758772799999,2025-09-25 03:59,9891.4505325420000000,10381.6159360307000000,9720.88426533
1758787199999,2025-09-25 07:59,9857.3430122040000000,10309.7175946424000000,9639.0920324596000000
1758801599999,2025-09-25 11:59,9839.0214161400000000,10271.0958374600000000,9602.9842659700000000
1758815999999,2025-09-25 15:59,9849.2065468140000000,10292.5659999059000000,9623.0568796636000000
1758830399999,2025-09-25 19:59,9752.0340905400000000,10087.7273495000000000,9431.5517101300000000
1758844799999,2025-09-25 23:59,9736.0407618780000000,10054.0135587383000000,9400.0324377532000000
1758859199999,2025-09-26 03:59,9728.21449648,10108.0205592767000000,9450.5239820668000000
1758873599999,2025-09-26 07:59,9728.21449648,10084.0396874534000000,9435.95096477
1758887999999,2025-09-26 11:59,9728.21449648,10066.8355172450000000,9435.95096477
1758902399999,2025-09-26 15:59,9728.21449648,10057.0841507726000000,9435.95096477
1758916799999,2025-09-26 19:59,9728.21449648,10070.4051150740000000,9435.95096477
1758931199999,2025-09-26 23:59,9728.21449648,10113.8730394382000000,9435.95096477
1758945599999,2025-09-27 03:59,9728.21449648,10105.6002428159000000,9435.95096477
1758959999999,2025-09-27 07:59,9728.21449648,10092.4499182040000000,9435.95096477
1758974399999,2025-09-27 11:59,9728.21449648,10083.1348359107000000,9435.95096477
1758988799999,2025-09-27 15:59,9728.21449648,10091.6234686808000000,9435.95096477
1759003199999,2025-09-27 19:59,9728.21449648,10093.6490079140000000,9435.95096477
1759017599999,2025-09-27 23:59,9728.21449648,10113.1711107695000000,9435.95096477
1759031999999,2025-09-28 03:59,9728.21449648,10094.7374124200000000,9435.95096477
1759046399999,2025-09-28 07:59,9728.21449648,10101.8452472702000000,9435.95096477
1759060799999,2025-09-28 11:59,9728.21449648,10088.5593332834000000,9435.95096477
1759075199999,2025-09-28 15:59,9728.21449648,10150.2580331231000000,9435.95096477
1759089599999,2025-09-28 19:59,9728.21449648,10177.8988956920000000,9435.95096477
1759103999999,2025-09-28 23:59,9728.21449648,10346.3571642965000000,9435.95096477
1759118399999,2025-09-29 03:59,9707.6541083966000000,10318.0918527017000000,9435.95096477
1759132799999,2025-09-29 07:59,9708.0195322070000000,10318.8703386365000000,9422.5156646255000000
1759147199999,2025-09-29 11:59,9718.1531154800000000,10340.4585653000000000,9442.2286873700000000
1759161599999,2025-09-29 15:59,9792.4315664762000000,10498.6987448219000000,9586.7237543633000000
1759175999999,2025-09-29 19:59,9811.9141975430000000,10540.2038515685000000,9624.6236303495000000
1759190399999,2025-09-29 23:59,9813.9235955336000000,10544.4846018332000000,9628.5325446224000000
1759204799999,2025-09-30 03:59,9816.7131993374000000,10550.4274749113000000,9633.9592058291000000
1759219199999,2025-09-30 07:59,9787.3944330518000000,10487.9678142941000000,9576.9249375887000000
1759233599999,2025-09-30 11:59,9759.5018587466000000,10428.5464625267000000,9522.6650635769000000
1759247999999,2025-09-30 15:59,9761.7164829056000000,10433.2644193472000000,9526.9732076204000000
1759262399999,2025-09-30 19:59,9816.0031341134000000,10548.9147771233000000,9632.5779045131000000
1759276799999,2025-09-30 23:59,9802.5352750538000000,10520.2233274931000000,9606.3786613817000000
1759291199999,2025-10-01 03:59,9808.0768145672000000,10532.0288268764000000,9617.1587074448000000
1759305599999,2025-10-01 07:59,9823.7545351532000000,10565.4280871834000000,9647.6568297938000000
1759319999999,2025-10-01 11:59,9921.1962662828000000,10773.0144977786000000,9837.2117986802000000
1759334399999,2025-10-01 15:59,9948.6528432218000000,10831.5070162091000000,9890.6235199937000000
1759348799999,2025-10-01 19:59,9949.3369304498000000,10832.9643713951000000,9891.9542858957000000
1759363199999,2025-10-01 23:59,9999.3644892134000000,10939.5413095733000000,9989.2737016631000000
1759377599999,2025-10-02 03:59,10005.3827249534000000,10952.3623457033000000,10000.9810725731000000
1759391999999,2025-10-02 07:59,9994.8083816816000000,10929.8351395592000000,9980.4106323044000000
1759406399999,2025-10-02 11:59,10006.7569609418000000,10955.2899693491000000,10003.6543959737000000
1759420799999,2025-10-02 15:59,10056.3338014748000000,11060.9067133826000000,10100.0970223082000000
1759435199999,2025-10-02 19:59,10096.4139526034000000,11146.2920468783000000,10178.0655857981000000
1759449599999,2025-10-02 23:59,10083.1158164510000000,11117.9621689145000000,10152.1965073715000000
1759463999999,2025-10-03 03:59,10069.9770120074000000,11089.9717255763000000,10126.6373794841000000
1759478399999,2025-10-03 07:59,10044.6190241786000000,11035.9499670107000000,10077.3080773649000000
1759492799999,2025-10-03 11:59,10074.6794622500000000,11099.9896589150000000,10135.7851316750000000
1759507199999,2025-10-03 15:59,10157.9627525930000000,11277.4134290435000000,10297.7974576745000000
1759521599999,2025-10-03 19:59,10175.4087087734000000,11314.5796757933000000,10331.7353572031000000
1759535999999,2025-10-03 23:59,10156.8348746000000000,11275.0106377400000000,10295.6033784500000000
1759550399999,2025-10-04 03:59,10157.3540015534000000,11276.1165674033000000,10296.6132444731000000
1759564799999,2025-10-04 07:59,10160.8216310528000000,11283.5038823936000000,10303.3588799852000000
1759579199999,2025-10-04 11:59,10145.6322967916000000,11251.1450630042000000,10273.8108234194000000
1759593599999,2025-10-04 15:59,10137.7544695046000000,11234.3624189477000000,10258.4859591239000000
1759607999999,2025-10-04 19:59,10145.0257105850000000,11249.8528132475000000,10272.6308215025000000
1759622399999,2025-10-04 23:59,10163.7190435400000000,11289.6764272700000000,10308.9952631600000000
1759636799999,2025-10-05 03:59,10223.6944429052000000,11417.4458925074000000,10425.6663734618000000
1759651199999,2025-10-05 07:59,10264.2811649558000000,11503.9104067421000000,10504.6203775247000000
1759665599999,2025-10-05 11:59,10210.2040695824000000,11388.7064792888000000,10399.4233329716000000
1759679999999,2025-10-05 15:59,10181.5646278922000000,11327.6940277139000000,10343.7105658073000000
1759694399999,2025-10-05 19:59,10172.4125799014000000,11308.1968290293000000,10325.9069394551000000
1759708799999,2025-10-05 23:59,10210.9691215646000000,11390.3363189177000000,10400.9116009139000000
1759723199999,2025-10-06 03:59,10226.4165039194000000,11423.2448748203000000,10430.9616425921000000
1759737599999,2025-10-06 07:59,10206.9927563102000000,11381.8652113049000000,10393.1763135443000000
1759751999999,2025-10-06 11:59,10242.6921513800000000,11457.9179373500000000,10462.6229217200000000
1759766399999,2025-10-06 15:59,10276.6800294800000000,11530.3245083000000000,10528.7400883700000000
1759780799999,2025-10-06 19:59,10294.4667303746000000,11568.2166655127000000,10563.3408440789000000
1759795199999,2025-10-06 23:59,10261.8959519564000000,11498.8290335018000000,10499.9803842626000000
1759809599999,2025-10-07 03:59,10247.6600101484000000,11468.5012876058000000,10472.2869773906000000
1759823999999,2025-10-07 07:59,10219.0084453934000000,11407.4630094833000000,10416.5506270331000000
1759838399999,2025-10-07 11:59,10253.0132091908000000,11479.9055531246000000,10482.7006417022000000
1759852799999,2025-10-07 15:59,10140.1227968066000000,11239.4078194967000000,10263.0931043669000000
1759867199999,2025-10-07 19:59,10131.0807223322000000,11220.1449044939000000,10245.5034112673000000
1759881599999,2025-10-07 23:59,10117.9090124270000000,11192.0843605265000000,10219.8802718555000000
1759895999999,2025-10-08 03:59,10119.7188128150000000,11195.9398951325000000,10223.4009056975000000
1759910399999,2025-10-08 07:59,10129.3440932996000000,11216.4452515502000000,10242.1251188414000000
1759924799999,2025-10-08 11:59,10185.0703584524000000,11335.1625118538000000,10350.5303199266000000
1759939199999,2025-10-08 15:59,10155.0042918152000000,11271.1108290524000000,10292.0423162768000000
1759953599999,2025-10-08 19:59,10209.5702064800000000,11387.3561198000000000,10398.1902688700000000
1759967999999,2025-10-08 23:59,10203.3354874400000000,11374.0738953200000000,10386.0617695100000000
1759982399999,2025-10-09 03:59,10148.4357555266000000,11257.1174521367000000,10279.2644368469000000
1759996799999,2025-10-09 07:59,10142.7244931060000000,11244.9503810870000000,10268.1542260790000000
1760011199999,2025-10-09 11:59,10178.7243669962000000,11321.6432365619000000,10338.1853605433000000
1760025599999,2025-10-09 15:59,10109.8640600324000000,11174.9456790638000000,10204.2302963966000000
1760039999999,2025-10-09 19:59,10101.4030267352000000,11156.9205935924000000,10187.7709120568000000
1760054399999,2025-10-09 23:59,10132.1730970640000000,11222.4720609080000000,10247.6284254260000000
1760068799999,2025-10-10 03:59,10104.6195356066000000,11163.7729300967000000,10194.0280385669000000
1760083199999,2025-10-10 07:59,10100.5513814330000000,11155.1062786235000000,10186.1141927345000000
1760097599999,2025-10-10 11:59,10127.5035522830000000,11212.5242281985000000,10238.5446847595000000
1760111999999,2025-10-10 15:59,10017.7218400868000000,10978.6491592766000000,10024.9845519662000000
1760126399999,2025-10-10 19:59,9915.6508300700000000,10761.2006970050000000,9826.4241723050000000
1760140799999,2025-10-10 23:59,9747.3567126500000000,10402.6728737150000000,9499.0389152750000000
1760155199999,2025-10-11 03:59,9739.28451193,10358.9070216767000000,9459.0746676269000000
1760169599999,2025-10-11 07:59,9739.28451193,10182.2349885587000000,9444.25270832
1760183999999,2025-10-11 11:59,9739.28451193,10357.0613459000000000,9444.25270832
1760198399999,2025-10-11 15:59,9739.28451193,10312.1600481440000000,9444.25270832
1760212799999,2025-10-11 19:59,9739.28451193,10255.4440272377000000,9444.25270832
1760227199999,2025-10-11 23:59,9739.28451193,10206.1974128480000000,9444.25270832
1760241599999,2025-10-12 03:59,9739.28451193,10209.1121232200000000,9444.25270832
1760255999999,2025-10-12 07:59,9739.28451193,10287.4403525840000000,9444.25270832
1760270399999,2025-10-12 11:59,9739.28451193,10317.2478780212000000,9444.25270832
1760284799999,2025-10-12 15:59,9739.28451193,10441.7539744940000000,9444.25270832
1760299199999,2025-10-12 19:59,9739.28451193,10547.2812479876000000,9444.25270832
1760313599999,2025-10-12 23:59,9739.28451193,10604.1476162960000000,9444.25270832
1760327999999,2025-10-13 03:59,9739.28451193,10591.4483338904000000,9444.25270832
1760342399999,2025-10-13 07:59,9739.28451193,10644.8124378689000000,9444.25270832
1760356799999,2025-10-13 11:59,9739.28451193,10532.3129189000000000,9444.25270832
1760371199999,2025-10-13 15:59,9739.28451193,10544.4975151070000000,9444.25270832
1760385599999,2025-10-13 19:59,9739.28451193,10681.0775225828000000,9444.25270832
1760399999999,2025-10-13 23:59,9739.28451193,10623.2592615200000000,9444.25270832
1760414399999,2025-10-14 03:59,9739.28451193,10469.5913033000000000,9444.25270832
1760428799999,2025-10-14 07:59,9739.28451193,10305.8150188247000000,9444.25270832
1760443199999,2025-10-14 11:59,9739.28451193,10267.9579119266000000,9444.25270832
1760457599999,2025-10-14 15:59,9739.28451193,10414.2883634981000000,9444.25270832
1760471999999,2025-10-14 19:59,9739.28451193,10387.8410563790000000,9444.25270832
1760486399999,2025-10-14 23:59,9739.28451193,10426.0680363338000000,9444.25270832
1760500799999,2025-10-15 03:59,9739.28451193,10333.4752513043000000,9444.25270832
1760515199999,2025-10-15 07:59,9739.28451193,10385.1477164150000000,9444.25270832
1760529599999,2025-10-15 11:59,9739.28451193,10322.5395531491000000,9444.25270832
1760543999999,2025-10-15 15:59,9739.28451193,10220.3660413367000000,9444.25270832
1760558399999,2025-10-15 19:59,9739.28451193,10264.0608703691000000,9444.25270832
1760572799999,2025-10-15 23:59,9739.28451193,10217.1626270576000000,9444.25270832
1760587199999,2025-10-16 03:59,9739.28451193,10269.3875958116000000,9444.25270832
1760601599999,2025-10-16 07:59,9739.28451193,10200.6447051140000000,9444.25270832
1760615999999,2025-10-16 11:59,9739.28451193,10276.3275581024000000,9444.25270832
1760630399999,2025-10-16 15:59,9739.28451193,10012.9419690407000000,9444.25270832
1760644799999,2025-10-16 19:59,9739.28451193,9980.5158161522000000,9444.25270832
1760659199999,2025-10-16 23:59,9739.28451193,9980.2040528276000000,9444.25270832
1760673599999,2025-10-17 03:59,9739.28451193,10070.8238740958000000,9444.25270832
1760687999999,2025-10-17 07:59,9739.28451193,9744.0267316625000000,9444.25270832
1760702399999,2025-10-17 11:59,9739.28451193,9748.6358480324000000,9444.25270832
1760716799999,2025-10-17 15:59,9739.28451193,9851.9245132751000000,9444.25270832
1760731199999,2025-10-17 19:59,9739.28451193,9819.7510916024000000,9444.25270832
1760745599999,2025-10-17 23:59,9739.28451193,9817.6259356856000000,9444.25270832
1760759999999,2025-10-18 03:59,9739.28451193,9876.5399802680000000,9444.25270832
1760774399999,2025-10-18 07:59,9739.28451193,9839.1468288500000000,9444.25270832
1760788799999,2025-10-18 11:59,9739.28451193,9889.2872262620000000,9444.25270832
1760803199999,2025-10-18 15:59,9739.28451193,9865.3192677125000000,9444.25270832
1760817599999,2025-10-18 19:59,9739.28451193,9877.4383751738000000,9444.25270832
1760831999999,2025-10-18 23:59,9739.28451193,9887.1113396267000000,9444.25270832
1760846399999,2025-10-19 03:59,9739.28451193,9895.4837529326000000,9444.25270832
1760860799999,2025-10-19 07:59,9739.28451193,9850.3075869200000000,9444.25270832
1760875199999,2025-10-19 11:59,9739.28451193,9942.3118956149000000,9444.25270832
1760889599999,2025-10-19 15:59,9739.28451193,10007.1761922890000000,9444.25270832
1760903999999,2025-10-19 19:59,9739.28451193,10046.0755848581000000,9444.25270832
1760918399999,2025-10-19 23:59,9739.28451193,10021.5726478226000000,9444.25270832
1760932799999,2025-10-20 03:59,9739.28451193,10160.1745050248000000,9444.25270832
1760947199999,2025-10-20 07:59,9739.28451193,10254.6701531864000000,9444.25270832
1760961599999,2025-10-20 11:59,9739.28451193,10240.5421092725000000,9444.25270832
1760975999999,2025-10-20 15:59,9739.28451193,10252.3300834985000000,9444.25270832
1760990399999,2025-10-20 19:59,9739.28451193,10220.8465995974000000,9444.25270832
1761004799999,2025-10-20 23:59,9739.28451193,10195.8382001303000000,9444.25270832
1761019199999,2025-10-21 03:59,9739.28451193,10059.9841031174000000,9444.25270832
1761033599999,2025-10-21 07:59,9739.28451193,9970.2506858579000000,9444.25270832
1761047999999,2025-10-21 11:59,9739.28451193,10015.7828892767000000,9444.25270832
1761062399999,2025-10-21 15:59,9739.28451193,10462.4530300187000000,9444.25270832
1761076799999,2025-10-21 19:59,9739.28451193,10310.9784835913000000,9444.25270832
1761091199999,2025-10-21 23:59,9739.28451193,9989.7405055289000000,9444.25270832
1761105599999,2025-10-22 03:59,9739.28451193,9982.2092997734000000,9444.25270832
1761119999999,2025-10-22 07:59,9739.28451193,9991.9505201021000000,9444.25270832
1761134399999,2025-10-22 11:59,9739.28451193,9921.2429670335000000,9444.25270832
1761148799999,2025-10-22 15:59,9739.28451193,10000.7011078550000000,9444.25270832
1761163199999,2025-10-22 19:59,9739.28451193,9950.3255043845000000,9444.25270832
1761177599999,2025-10-22 23:59,9739.28451193,9922.3857917648000000,9444.25270832
1761191999999,2025-10-23 03:59,9739.28451193,9997.1462680532000000,9444.25270832
1761206399999,2025-10-23 07:59,9739.28451193,10079.4167354330000000,9444.25270832
1761220799999,2025-10-23 11:59,9739.28451193,10077.9400103363000000,9444.25270832
1761235199999,2025-10-23 15:59,9739.28451193,10138.2994192076000000,9444.25270832
1761249599999,2025-10-23 19:59,9739.28451193,10165.2069923000000000,9444.25270832
1761263999999,2025-10-23 23:59,9739.28451193,10153.9705993406000000,9444.25270832
1761278399999,2025-10-24 03:59,9739.28451193,10187.4787000982000000,9444.25270832
1761292799999,2025-10-24 07:59,9739.28451193,10244.0342274587000000,9444.25270832
1761307199999,2025-10-24 11:59,9739.28451193,10245.1115634443000000,9444.25270832
1761321599999,2025-10-24 15:59,9739.28451193,10151.0863273997000000,9444.25270832
1761335999999,2025-10-24 19:59,9739.28451193,10203.4920819869000000,9444.25270832
1761350399999,2025-10-24 23:59,9739.28451193,10239.4481705063000000,9444.25270832
1761364799999,2025-10-25 03:59,9739.28451193,10241.7633360233000000,9444.25270832
1761379199999,2025-10-25 07:59,9739.28451193,10284.1566915320000000,9444.25270832
1761393599999,2025-10-25 11:59,9739.28451193,10291.0016490227000000,9444.25270832
1761407999999,2025-10-25 15:59,9739.28451193,10274.5252340306000000,9444.25270832
1761422399999,2025-10-25 19:59,9739.28451193,10296.5027036615000000,9444.25270832
1761436799999,2025-10-25 23:59,9739.28451193,10298.6075672909000000,9444.25270832
1761451199999,2025-10-26 03:59,9715.1835808786000000,10263.0213518282000000,9444.25270832
1761465599999,2025-10-26 07:59,9735.3682128418000000,10305.7753566266000000,9469.3785850568000000
1761479999999,2025-10-26 11:59,9803.3924953669000000,10449.8607433103000000,9601.7754680444000000
1761494399999,2025-10-26 15:59,9821.1977514877000000,10487.5748818199000000,9636.4301578652000000
