ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS),Equiponderado (OOS)
1733183999999,2024-12-02 23:59,10027.43667519912343453736000,22790.48568200998474156724690,30528.14318553443253956236300,29836.84387153627212507608399
1733198399999,2024-12-03 03:59,10027.43667519912343453736000,22847.25526403279388508794282,30604.18877605915568866714238,30244.07035369407479892889758
1733212799999,2024-12-03 07:59,10027.43667519912343453736000,22721.37964227023106271165233,30435.57231547371778044017575,29747.90528515712711110478125
1733227199999,2024-12-03 11:59,10027.43667519912343453736000,22587.74498783026075791481938,30256.56225675297905812554493,30494.14625889010442953778805
1733241599999,2024-12-03 15:59,10027.43667519912343453736000,22752.89610537362020521912086,30477.79013640086365537670695,28800.61578871736205315651011
1733255999999,2024-12-03 19:59,10027.43667519912343453736000,22692.51214098192985628033590,30396.90290653637426740792219,29191.62244820163833456795188
1733270399999,2024-12-03 23:59,10027.43667519912343453736000,22792.64242201562635558975135,30531.03224269309568341081885,29290.03934510883970604380230
1733284799999,2024-12-04 03:59,10027.43667519912343453736000,22773.76916355390916650858508,30505.75060358801368481633808,29542.69105007958385720640107
1733299199999,2024-12-04 07:59,10027.43667519912343453736000,22968.39652046874981273567062,30766.46332616730768796105984,30081.71488516404639330961886
1733313599999,2024-12-04 11:59,10027.43667519912343453736000,22873.66165627386348125102099,30639.56141084080311142028701,30009.79653852555495748251603
1733327999999,2024-12-04 15:59,10027.43667519912343453736000,22767.22760704286166907097787,30496.98787344084465645128622,29591.15851455280744076590414
1733342399999,2024-12-04 19:59,10027.43667519912343453736000,23116.02263928931025745357984,30964.21562559540466650977469,29122.99146297784676384148989
1733356799999,2024-12-04 23:59,10027.43667519912343453736000,23443.61884336564309168995562,31403.04652596442782165207365,29060.82441456288584585847306
1733371199999,2024-12-05 03:59,10027.43667519912343453736000,24484.34220035478744229797862,32797.14560922548718423859377,28595.84082888722717240973328
1733385599999,2024-12-05 07:59,10027.43667519912343453736000,24311.25608678185129599356981,32565.28842005339210074454623,29175.09401374586859496880417
1733399999999,2024-12-05 11:59,10027.43667519912343453736000,24389.91883885090337259607219,32670.66096676313351381044246,29789.31224326914689887400908
1733414399999,2024-12-05 15:59,10027.43667519912343453736000,24086.76251766099226815385377,32264.56846714024022909199046,29672.62418704248799867455525
1733428799999,2024-12-05 19:59,10027.43667519912343453736000,23548.40739746554898666650030,31543.41584334917690998035621,29077.75629889019366514726598
1733443199999,2024-12-05 23:59,10027.43667519912343453736000,23053.24414657823610992531089,30880.12080966832014529358635,28450.25122201736049621283216
1733457599999,2024-12-06 03:59,10027.43667519912343453736000,23241.01606640788957508637623,31131.65034394725489406664526,29131.24355764254831975728224
1733471999999,2024-12-06 07:59,10027.43667519912343453736000,23336.90420392442550172087664,31260.09712445782961919231454,29036.78353887266100411324555
1733486399999,2024-12-06 11:59,10027.43667519912343453736000,23320.51583334131414136464659,31238.14411239883690981683748,28558.28085206467725149283102
1733500799999,2024-12-06 15:59,10027.43667519912343453736000,23615.46132405770761270906142,31633.23780896895860058962460,29173.30320120764976359666366
1733515199999,2024-12-06 19:59,10027.43667519912343453736000,24121.95043232856074037548643,32311.70437434409602034827450,29769.45459735249387838455560
1733529599999,2024-12-06 23:59,10027.43667519912343453736000,23717.91241903352783339219720,31770.47598722805623312625104,29941.07831168811041799590099
1733543999999,2024-12-07 03:59,10027.43667519912343453736000,23612.99783712733858059515336,31629.93784952422319041652619,29845.58325094105933323099476
1733558399999,2024-12-07 07:59,10027.43667519912343453736000,23638.10114940910100533118364,31663.56494591232331126343731,29758.34286602677732841614147
1733572799999,2024-12-07 11:59,10027.43667519912343453736000,23689.17807920092225031838932,31731.98495447691463415740820,29820.94646324285829680842446
1733587199999,2024-12-07 15:59,10027.43667519912343453736000,23721.51966775299677327327686,31775.30807070070451230828800,30269.78398615644276044130274
1733601599999,2024-12-07 19:59,10027.43667519912343453736000,23797.95434332228458048318092,31877.69600158060318470604406,30056.12890324824022675285816
1733615999999,2024-12-07 23:59,10027.43667519912343453736000,23739.58682383112795667238248,31799.50989682145706684033599,30264.56926467869335536042673
1733630399999,2024-12-08 03:59,10027.43667519912343453736000,23764.03859613323679569488881,31832.26422401278353673413034,30251.50912836854489834220705
1733644799999,2024-12-08 07:59,10027.43667519912343453736000,23702.28259317125404180463189,31749.53908237260656993341721,30078.53302666031989361206101
1733659199999,2024-12-08 11:59,10027.43667519912343453736000,23708.47697874423794977444897,31757.83676032003489377600539,30199.85773357247009134064809
1733673599999,2024-12-08 15:59,10027.43667519912343453736000,23758.61464469677756572208545,31824.99857971409485854413278,30136.30432018463390677879455
1733687999999,2024-12-08 19:59,10027.43667519912343453736000,23803.54950234463818334420955,31885.19098669012289526328399,30155.08309152615550938564813
1733702399999,2024-12-08 23:59,10027.43667519912343453736000,24043.38517346814295944544567,32206.46242448496672293594684,30379.02091730952366141794709
1733716799999,2024-12-09 03:59,10027.43667519912343453736000,23563.35001510110786485549474,31563.43219967226312381023112,29573.14546445529560710207431
1733731199999,2024-12-09 07:59,10027.43667519912343453736000,23678.83666543627464350044902,31718.13213244491241519717173,29334.50328838417280036395809
1733745599999,2024-12-09 11:59,10027.43667519912343453736000,23324.99814305535432045221096,31244.14838223795490998700205,28365.15569266538377435279787
1733759999999,2024-12-09 15:59,10027.43667519912343453736000,23259.25680795505255321937692,31156.08469616787780085992509,28425.24246372924777968119886
1733774399999,2024-12-09 19:59,10027.43667519912343453736000,23082.89397141874910358199002,30919.83817869959990344837792,28258.54979326602104734380362
1733788799999,2024-12-09 23:59,10027.43667519912343453736000,23131.91403229670045206482265,30985.50291224517951804145101,26513.04085626232569301385879
1733803199999,2024-12-10 03:59,10027.43667519912343453736000,23050.00071397879271243170993,30875.77607541868780989193941,26115.36078569478044816807124
1733817599999,2024-12-10 07:59,10027.43667519912343453736000,23112.88383354791342116944988,30960.01104406350240644366474,26795.91883395814065420488130
1733831999999,2024-12-10 11:59,10027.43667519912343453736000,23237.97950964140187816604747,31127.58272984404338944208284,26846.75030881525438628724043
1733846399999,2024-12-10 15:59,10027.43667519912343453736000,22747.24863292224332175335673,30470.22507493247890715169853,25141.77904572877301752641950
1733860799999,2024-12-10 19:59,10027.43667519912343453736000,22794.26176043221063249088203,30533.20142452887253121765284,25683.34368370635100226945482
1733875199999,2024-12-10 23:59,10027.43667519912343453736000,22969.39285350332956607131491,30767.79796227478272354265080,26888.50933965195646002800344
1733889599999,2024-12-11 03:59,10027.43667519912343453736000,23160.91469504069728185364762,31024.35069736872494513711530,26785.11940063072771740881321
1733903999999,2024-12-11 07:59,10027.43667519912343453736000,23145.73666697453364094334344,31004.01899743074606180228215,26603.42447259355516753345298
1733918399999,2024-12-11 11:59,10027.43667519912343453736000,23373.54024942268387795541472,31309.17287268663122588819022,27305.07115873136278691078134
1733932799999,2024-12-11 15:59,10027.43667519912343453736000,23865.53140420467601257309704,31968.21873078903525199299745,28300.56036663239938056441189
1733947199999,2024-12-11 19:59,10027.43667519912343453736000,24046.50495614444042096421726,32210.64152370455442385014096,28280.46184884221543220962306
1733961599999,2024-12-11 23:59,10027.43667519912343453736000,24047.04949138291002362260041,32211.37095489455867957373125,28230.83301860299357879917304
1733975999999,2024-12-12 03:59,10027.43667519912343453736000,24023.47753584164726749791839,32179.79518464778057045604347,29081.01603935609500960913412
1733990399999,2024-12-12 07:59,10027.43667519912343453736000,23898.42941741090724741471671,32012.28720464802598533741492,29500.89963211823705942815949
1734004799999,2024-12-12 11:59,10027.43667519912343453736000,23864.76572583442617826742291,31967.19306771837424612838578,29204.71458364439604919444956
1734019199999,2024-12-12 15:59,10027.43667519912343453736000,24206.87652858158195847222995,32425.46697238340603418245376,29381.61454682633359131726550
1734033599999,2024-12-12 19:59,10027.43667519912343453736000,23656.20159585115609456966640,31687.81136607962634431133798,28592.13770512591486964137282
1734047999999,2024-12-12 23:59,10027.43667519912343453736000,23780.55775028890635756295761,31854.39242696893884027902865,28983.38710059583232740130151
1734062399999,2024-12-13 03:59,10027.43667519912343453736000,23715.11840634705716473018758,31766.73327260685535768861529,29188.16338951748118187096387
1734076799999,2024-12-13 07:59,10027.43667519912343453736000,23810.45011920943637947795587,31894.43469548222922762074691,28692.50332091185654055636700
1734091199999,2024-12-13 11:59,10027.43667519912343453736000,23863.56489485002814620417622,31965.58449675351769966369978,28801.72962866797236973920104
