ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1590292799999,2020-05-24 03:59,10364.2006274320000000,9105.6453283324000000,8784.4831191882000000,6071.0574836768000000
1590307199999,2020-05-24 07:59,10381.4064354010000000,9167.8201739497000000,8815.1908977711000000,6112.5113522129000000
1590321599999,2020-05-24 11:59,10297.7864630770000000,9032.5846845100000000,8708.2274783610000000,6022.3457210000000000
1590335999999,2020-05-24 15:59,10230.0704578660000000,8969.9244848326000000,8627.4685248543000000,5980.5682520882000000
1590350399999,2020-05-24 19:59,10277.4583355530000000,8932.9880503405000000,8666.3984033070000000,5955.9416030885000000
1590364799999,2020-05-24 23:59,10090.7158479700000000,8637.7045832866000000,8407.6393795488000000,5759.0670969662000000
1590379199999,2020-05-25 03:59,10076.90914250,8703.3066228793000000,8483.2350496074000000,5802.8059804001000000
1590393599999,2020-05-25 07:59,10076.90914250,8783.2810857619000000,8569.6665992397000000,5856.1273974083000000
1590407999999,2020-05-25 11:59,10076.90914250,8669.4705112609000000,8496.2403834552000000,5780.2464113513000000
1590422399999,2020-05-25 15:59,10076.90914250,8699.2157815156000000,8510.8839201603000000,5800.0784915192000000
1590436799999,2020-05-25 19:59,10076.90914250,8843.4550840294000000,8602.5087472167000000,5896.2472399058000000
1590451199999,2020-05-25 23:59,10076.90914250,8816.0078166715000000,8587.9862619390000000,5877.9473084555000000
1590465599999,2020-05-26 03:59,10076.90914250,8819.3854847224000000,8586.5640343902000000,5880.1993029068000000
1590479999999,2020-05-26 07:59,10076.90914250,8872.6060431901000000,8579.7936229788000000,5915.6830747157000000
1590494399999,2020-05-26 11:59,10076.90914250,8785.1036397835000000,8513.4429248940000000,5857.3425498395000000
1590508799999,2020-05-26 15:59,10076.90914250,8643.9052290340000000,8408.0508879285000000,5763.2012568680000000
1590523199999,2020-05-26 19:59,10076.90914250,8716.6092862000000000,8459.3440114605000000,5811.6752723300000000
1590537599999,2020-05-26 23:59,10076.90914250,8757.3988376182000000,8520.1587971991000000,5838.8709120674000000
1590551999999,2020-05-27 03:59,10076.90914250,8745.2352705610000000,8511.0487030125000000,5830.7610904070000000
1590566399999,2020-05-27 07:59,10076.90914250,8760.4694449372000000,8553.4174467576000000,5840.9181797504000000
1590580799999,2020-05-27 11:59,10076.90914250,9064.0237413826000000,8694.3428256123000000,6043.3071004382000000
1590595199999,2020-05-27 15:59,10076.90914250,9061.3097207200000000,8679.0690220050000000,6041.4975799700000000
1590609599999,2020-05-27 19:59,10076.90914250,9073.1860374151000000,8682.2365949613000000,6049.4158830407000000
1590623999999,2020-05-27 23:59,10076.90914250,9116.8480924543000000,8692.2054535239000000,6078.5267086751000000
1590638399999,2020-05-28 03:59,10076.90914250,9085.9835363059000000,8665.0737221142000000,6057.9483664163000000
1590652799999,2020-05-28 07:59,10076.90914250,9063.7265858356000000,8646.9414364503000000,6043.1089777592000000
1590667199999,2020-05-28 11:59,10076.90914250,9179.0724639961000000,8721.8261652618000000,6120.0135976577000000
1590681599999,2020-05-28 15:59,10076.90914250,9409.7840306869000000,8916.1908116562000000,6273.8360456333000000
1590695999999,2020-05-28 19:59,10076.90914250,9362.6749713025000000,8962.4959248915000000,6242.4269969225000000
1590710399999,2020-05-28 23:59,10166.4070555400000000,9485.1426774061000000,9156.3459130593000000,6324.0799570277000000
1590724799999,2020-05-29 03:59,10156.1387255210000000,9431.0306522974000000,9158.5486282392000000,6288.0018171818000000
1590739199999,2020-05-29 07:59,10129.0802870450000000,9433.2494137150000000,9148.8558209490000000,6289.4811331850000000
1590753599999,2020-05-29 11:59,10061.7664337795000000,9314.7536867563000000,9043.1702758854000000,6210.4764128891000000
1590767999999,2020-05-29 15:59,10107.3806933600000000,9322.8066020800000000,9065.7896847345000000,6215.8455374900000000
1590782399999,2020-05-29 19:59,10119.0937755530000000,9315.8531622802000000,9075.9582044361000000,6211.2094668014000000
1590796799999,2020-05-29 23:59,10122.1065632495000000,9337.7337157243000000,9082.5491725704000000,6225.7979000651000000
1590811199999,2020-05-30 03:59,10208.5092905330000000,9307.1365995682000000,9149.5220719311000000,6205.3978682174000000
1590825599999,2020-05-30 07:59,10359.7423425965000000,9438.3902046781000000,9331.3293399738000000,6292.9086555317000000
1590839999999,2020-05-30 11:59,10446.4184017745000000,9463.6286158033000000,9450.8840040354000000,6309.7358750681000000
1590854399999,2020-05-30 15:59,10410.7151153000000000,9450.1872798940000000,9424.1422514565000000,6300.7741258880000000
1590868799999,2020-05-30 19:59,10573.4467717490000000,9444.7790489386000000,9556.8756878538000000,6297.1682931302000000
1590883199999,2020-05-30 23:59,10721.0657719820000000,9605.8175450428000000,9708.5388447819000000,6404.5375769696000000
1590897599999,2020-05-31 03:59,10591.2048334115000000,9486.0341440471000000,9517.8724401438000000,6324.6743250647000000
1590911999999,2020-05-31 07:59,10879.4448958205000000,9474.4846984537000000,9785.9757976146000000,6316.9739569409000000
1590926399999,2020-05-31 11:59,10892.5828492160000000,9498.0887540704000000,9884.6247697947000000,6332.7115017428000000
1590940799999,2020-05-31 15:59,10692.2682503300000000,9390.1618594000000000,9639.9877638825000000,6260.7533447300000000
1590955199999,2020-05-31 19:59,10722.0797799590000000,9424.5724717426000000,9709.5703873068000000,6283.6959509582000000
1590969599999,2020-05-31 23:59,10503.6921956495000000,9358.7327077123000000,9450.6064154019000000,6239.7985693811000000
1590983999999,2020-06-01 03:59,10598.8309407515000000,9465.2332557571000000,9797.5210785768000000,6310.8057375347000000
1590998399999,2020-06-01 07:59,10598.6489049695000000,9480.7645856803000000,9778.5934690329000000,6321.1609495571000000
1591012799999,2020-06-01 11:59,10554.3211995470000000,9423.0668836378000000,9666.5035096944000000,6282.6921293846000000
1591027199999,2020-06-01 15:59,10615.3065271730000000,9456.5067878602000000,9771.2484267276000000,6304.9875348614000000
1591041599999,2020-06-01 19:59,10618.7705746580000000,9481.7650093552000000,9758.5511721921000000,6321.8279625764000000
1591055999999,2020-06-01 23:59,10875.5557059845000000,10104.0978714373000000,10012.2861609144000000,6736.7562892061000000
1591070399999,2020-06-02 03:59,10862.2439545610000000,10001.1730951414000000,10063.8784601712000000,6668.1331972898000000
1591084799999,2020-06-02 07:59,10887.7853875610000000,10022.9645019214000000,10105.0828924932000000,6682.6621937498000000
1591099199999,2020-06-02 11:59,10938.4286186360000000,10019.6957909044000000,10130.5293500637000000,6680.4828442808000000
1591113599999,2020-06-02 15:59,10617.03444333,9379.0779574969000000,9572.1785377857000000,6253.3633688033000000
1591127999999,2020-06-02 19:59,10684.6876011442000000,9418.7185074667000000,9678.1639249071000000,6279.7929341819000000
1591142399999,2020-06-02 23:59,10717.3764179059000000,9427.8411827596000000,9740.7363096873000000,6285.8753004272000000
1591156799999,2020-06-03 03:59,10674.1334504596000000,9402.0381760951000000,9670.5774537723000000,6268.6716478007000000
