pair,strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,fees_quote,pnl,pnl_pct,duration_hours,entry_client_order_id,exit_client_order_id
BTC/USDT,donchian,2019-08-06 08:00,12197.56,2019-08-06 23:59,11392.89,stop,0.03147,0.7428793656,-26.0658442656,-0.067905,16.00,tb-donchian-BTCUSDT-1565064000-B,tb-donchian-BTCUSDT-1565121600-X
BNB/USDT,donchian,2019-08-07 20:00,30.00,2019-08-10 07:59,29.22,trailing,14.571,0.8633446200,-12.2287246200,-0.027975,60.00,tb-donchian-BNBUSDT-1565193600-B,tb-donchian-BNBUSDT-1565409600-T
ADA/USDT,donchian,2019-08-25 04:00,0.0526,2019-08-25 23:59,0.0485,stop,6288.3,0.636078510000,-26.418108510000,-0.079870,20.00,tb-donchian-ADAUSDT-1566691200-B,tb-donchian-ADAUSDT-1566763200-X
ETH/USDT,donchian,2019-09-14 20:00,187.00,2019-09-19 03:59,202.80,trailing,3.0167,1.1764893600,46.4873706400,0.082406,104.00,tb-donchian-ETHUSDT-1568476800-B,tb-donchian-ETHUSDT-1568851200-T
XRP/USDT,donchian,2019-09-17 08:00,0.2673,2019-09-19 03:59,0.2907,trailing,2376.7,1.326840120000,54.287939880000,0.085454,44.00,tb-donchian-XRPUSDT-1568692800-B,tb-donchian-XRPUSDT-1568851200-T
BNB/USDT,donchian,2019-10-28 04:00,20.54,2019-11-03 23:59,19.80,trailing,12.347,0.4983450000,-9.6351250000,-0.037992,164.00,tb-donchian-BNBUSDT-1572220800-B,tb-donchian-BNBUSDT-1572811200-T
XRP/USDT,donchian,2019-11-07 00:00,0.3105,2019-11-07 03:59,0.2958,stop,1749.2,1.061098860000,-26.774338860000,-0.049297,4.00,tb-donchian-XRPUSDT-1573070400-B,tb-donchian-XRPUSDT-1573084800-X
ADA/USDT,donchian,2019-11-06 12:00,0.0453,2019-11-07 11:59,0.0428,trailing,9820.2,0.865608090000,-25.416108090000,-0.057133,24.00,tb-donchian-ADAUSDT-1573027200-B,tb-donchian-ADAUSDT-1573113600-T
BTC/USDT,donchian,2020-01-29 00:00,9384.72,2020-02-02 07:59,9127.48,trailing,0.05134,0.9509794280,-14.1576810280,-0.029384,104.00,tb-donchian-BTCUSDT-1580241600-B,tb-donchian-BTCUSDT-1580616000-T
ADA/USDT,donchian,2020-01-29 00:00,0.0530,2020-02-08 03:59,0.0571,trailing,4895.4,0.539248540000,19.531891460000,0.075280,244.00,tb-donchian-ADAUSDT-1580241600-B,tb-donchian-ADAUSDT-1581120000-T
LTC/USDT,donchian,2020-02-08 12:00,76.09,2020-02-10 11:59,72.36,trailing,4.367,0.6486616000,-16.9375716000,-0.050973,48.00,tb-donchian-LTCUSDT-1581148800-B,tb-donchian-LTCUSDT-1581321600-T
ETH/USDT,donchian,2020-02-02 08:00,187.36,2020-02-16 03:59,259.94,trailing,2.1952,0.9823251540,158.3452908460,0.384994,332.00,tb-donchian-ETHUSDT-1580616000-B,tb-donchian-ETHUSDT-1581811200-T
LINK/USDT,donchian,2020-02-11 12:00,3.633,2020-02-17 11:59,3.981,trailing,67.16,0.51161055000,22.86006945000,0.093692,144.00,tb-donchian-LINKUSDT-1581408000-B,tb-donchian-LINKUSDT-1581926400-T
BNB/USDT,donchian,2020-04-30 04:00,18.14,2020-04-30 11:59,17.14,stop,26.019,0.9184401000,-26.9374401000,-0.057073,8.00,tb-donchian-BNBUSDT-1588204800-B,tb-donchian-BNBUSDT-1588233600-X
BTC/USDT,donchian,2020-04-30 04:00,9299.26,2020-04-30 11:59,8687.27,stop,0.04198,0.7555394878,-26.4468796878,-0.067746,8.00,tb-donchian-BTCUSDT-1588204800-B,tb-donchian-BTCUSDT-1588233600-X
BTC/USDT,donchian,2020-05-07 16:00,9525.95,2020-05-10 03:59,9350.71,trailing,0.04044,0.7638484255,-7.8505540255,-0.020379,60.00,tb-donchian-BTCUSDT-1588852800-B,tb-donchian-BTCUSDT-1589068800-T
LINK/USDT,donchian,2020-05-09 12:00,4.097,2020-05-10 03:59,3.857,trailing,77.66,0.61803540000,-19.25643540000,-0.060522,16.00,tb-donchian-LINKUSDT-1589011200-B,tb-donchian-LINKUSDT-1589068800-T
ADA/USDT,donchian,2020-05-18 04:00,0.0546,2020-05-21 15:59,0.0532,trailing,7364.3,0.794275580000,-11.104295580000,-0.027616,84.00,tb-donchian-ADAUSDT-1589760000-B,tb-donchian-ADAUSDT-1590062400-T
LINK/USDT,donchian,2020-05-20 04:00,4.040,2020-05-21 15:59,3.812,trailing,104.63,0.82199916000,-24.67763916000,-0.058380,36.00,tb-donchian-LINKUSDT-1589932800-B,tb-donchian-LINKUSDT-1590062400-T
ADA/USDT,donchian,2020-05-28 16:00,0.0589,2020-05-31 23:59,0.0743,trailing,6018.1,0.801970210000,91.876769790000,0.259198,80.00,tb-donchian-ADAUSDT-1590667200-B,tb-donchian-ADAUSDT-1590955200-T
ETH/USDT,donchian,2020-05-29 00:00,220.47,2020-06-02 15:59,235.17,trailing,2.2707,1.0351288300,32.3441611700,0.064608,112.00,tb-donchian-ETHUSDT-1590696000-B,tb-donchian-ETHUSDT-1591099200-T
LINK/USDT,donchian,2020-06-01 04:00,4.368,2020-06-02 15:59,4.208,trailing,75.29,0.64603648000,-12.69243648000,-0.038594,36.00,tb-donchian-LINKUSDT-1590969600-B,tb-donchian-LINKUSDT-1591099200-T
ADA/USDT,donchian,2020-06-04 04:00,0.0885,2020-06-09 19:59,0.0830,trailing,2104.2,0.361065000000,-11.934165000000,-0.064086,136.00,tb-donchian-ADAUSDT-1591228800-B,tb-donchian-ADAUSDT-1591718400-T
LINK/USDT,donchian,2020-06-22 04:00,4.301,2020-06-24 15:59,4.538,trailing,123.35,1.09084978000,28.14310022000,0.053047,60.00,tb-donchian-LINKUSDT-1592784000-B,tb-donchian-LINKUSDT-1593000000-T
ETH/USDT,donchian,2020-06-22 16:00,241.74,2020-06-24 15:59,235.92,trailing,2.7326,1.3059305860,-17.2096625860,-0.026052,48.00,tb-donchian-ETHUSDT-1592827200-B,tb-donchian-ETHUSDT-1593000000-T
BNB/USDT,donchian,2020-07-25 04:00,19.77,2020-07-27 15:59,18.73,trailing,20.881,0.8043336700,-22.5205736700,-0.054553,60.00,tb-donchian-BNBUSDT-1595635200-B,tb-donchian-BNBUSDT-1595851200-T
