ts,datetime_utc,equity,B&H BTC (OOS)
1628092799999,2021-08-04 15:59,9466.3938951360000000,9464.8752450800000000
1628096399999,2021-08-04 16:59,9500.3064726120000000,9509.1209089262000000
1628099999999,2021-08-04 17:59,9430.9637259820000000,9486.1178837774000000
1628103599999,2021-08-04 18:59,9467.3704108540000000,9530.6428975940000000
1628107199999,2021-08-04 19:59,9479.6519949760000000,9573.2847072998000000
1628110799999,2021-08-04 20:59,9508.0619086240000000,9574.1468391050000000
1628114399999,2021-08-04 21:59,9511.5498991420000000,9594.0457081172000000
1628117999999,2021-08-04 22:59,9500.1874169980000000,9564.6441237326000000
1628121599999,2021-08-04 23:59,9490.8552704860000000,9566.3033662292000000
1628125199999,2021-08-05 00:59,9469.7966581780000000,9525.7133338922000000
1628128799999,2021-08-05 01:59,9462.2140443820000000,9510.5296997252000000
1628132399999,2021-08-05 02:59,9483.9016071100000000,9482.8836854132000000
1628135999999,2021-08-05 03:59,9531.8059867780000000,9496.9258378046000000
1628139599999,2021-08-05 04:59,9502.4973167860000000,9479.7193245416000000
1628143199999,2021-08-05 05:59,9511.8761545600000000,9484.2948844016000000
1628146799999,2021-08-05 06:59,9473.4585186520000000,9413.3833393292000000
1628150399999,2021-08-05 07:59,9450.9428468620000000,9360.9835461746000000
1628153999999,2021-08-05 08:59,9377.0479286740000000,9267.6084103790000000
1628157599999,2021-08-05 09:59,9358.0360006320000000,9161.0677031336000000
1628161199999,2021-08-05 10:59,9376.9262150360000000,9161.7877517642000000
1628164799999,2021-08-05 11:59,9384.8100453140000000,9153.3470479172000000
1628168399999,2021-08-05 12:59,9335.0850303120000000,9160.4415738896000000
1628171999999,2021-08-05 13:59,9359.9614429980000000,9160.7763122162000000
1628175599999,2021-08-05 14:59,9422.3245354200000000,9392.8174018532000000
1628179199999,2021-08-05 15:59,9365.8913890560000000,9331.9455983894000000
1628182799999,2021-08-05 16:59,9399.3372377280000000,9570.2865114968000000
1628186399999,2021-08-05 17:59,9458.9943868620000000,9803.2234475906000000
1628189999999,2021-08-05 18:59,9447.8964219360000000,9835.2547748000000000
1628193599999,2021-08-05 19:59,9423.3952356480000000,9799.6713682256000000
1628197199999,2021-08-05 20:59,9454.0120521840000000,9844.8851242106000000
1628200799999,2021-08-05 21:59,9466.6648886820000000,9852.3601441082000000
1628204399999,2021-08-05 22:59,9452.0727514260000000,9856.3023501560000000
1628207999999,2021-08-05 23:59,9459.6007678740000000,9840.6635681924000000
1628211599999,2021-08-06 00:59,9405.1888422660000000,9647.8952312906000000
1628215199999,2021-08-06 01:59,9409.1862148920000000,9776.6370366146000000
1628218799999,2021-08-06 02:59,9356.7624311520000000,9715.0764909824000000
1628222399999,2021-08-06 03:59,9332.6460956280000000,9685.8193979618000000
1628225999999,2021-08-06 04:59,9312.0074729100000000,9673.4220389306000000
1628229599999,2021-08-06 05:59,9352.9846431851000000,9766.4214971798000000
1628233199999,2021-08-06 06:59,9391.7685767288000000,9881.7713612504000000
1628236799999,2021-08-06 07:59,9378.6659815397000000,9808.6659556346000000
1628240399999,2021-08-06 08:59,9400.1384189084000000,9860.0783911352000000
1628243999999,2021-08-06 09:59,9363.5485915622000000,9775.5653923316000000
1628247599999,2021-08-06 10:59,9373.5541872509000000,9797.8868998802000000
1628251199999,2021-08-06 11:59,9356.1918690488000000,9755.1969263864000000
1628254799999,2021-08-06 12:59,9378.1831267778000000,9816.6780017684000000
1628258399999,2021-08-06 13:59,9429.5794966601000000,9855.5004230858000000
1628261999999,2021-08-06 14:59,9459.0750117200000000,9820.1313453680000000
1628265599999,2021-08-06 15:59,9574.3730288894000000,10162.7637168212000000
1628269199999,2021-08-06 16:59,9583.3821185816000000,10239.8113284848000000
1628272799999,2021-08-06 17:59,9621.2693467283000000,10331.3441993894000000
1628276399999,2021-08-06 18:59,9617.9757534185000000,10305.5621236730000000
1628279999999,2021-08-06 19:59,9605.5480050071000000,10331.6235493598000000
1628283599999,2021-08-06 20:59,9576.6295968626000000,10283.8571126108000000
1628287199999,2021-08-06 21:59,9534.3769662881000000,10216.6806692978000000
1628290799999,2021-08-06 22:59,9586.0874620301000000,10302.4603757258000000
1628294399999,2021-08-06 23:59,9590.0559076121000000,10316.1388915178000000
1628297999999,2021-08-07 00:59,9631.1250634460000000,10420.4929627880000000
1628301599999,2021-08-07 01:59,9637.8636138503000000,10396.3653131894000000
1628305199999,2021-08-07 02:59,9655.9688632775000000,10426.1401669310000000
1628308799999,2021-08-07 03:59,9683.7010470338000000,10522.0366770284000000
1628312399999,2021-08-07 04:59,9649.9284392480000000,10426.4652725000000000
1628315999999,2021-08-07 05:59,9658.1311894868000000,10458.5327225504000000
1628319599999,2021-08-07 06:59,9616.6632319538000000,10416.7024726724000000
1628323199999,2021-08-07 07:59,9629.4169126067000000,10405.4875346366000000
1628326799999,2021-08-07 08:59,9657.1598334152000000,10464.7651167176000000
1628330399999,2021-08-07 09:59,9703.6281843494000000,10506.4605079892000000
1628333999999,2021-08-07 10:59,9707.8301712563000000,10514.0294472734000000
1628337599999,2021-08-07 11:59,9716.7970987529000000,10548.0860617682000000
1628341199999,2021-08-07 12:59,9637.0285394606000000,10482.6290656868000000
1628344799999,2021-08-07 13:59,9615.2460869174000000,10398.1883125652000000
1628348399999,2021-08-07 14:59,9637.9702151423000000,10473.4273739894000000
1628351999999,2021-08-07 15:59,9620.6704336409000000,10444.5820813562000000
1628355599999,2021-08-07 16:59,9622.5875871683000000,10525.2034460894000000
1628359199999,2021-08-07 17:59,9574.8846069697000000,10457.6970808286000000
1628362799999,2021-08-07 18:59,9589.4347619500000000,10485.9475506800000000
1628366399999,2021-08-07 19:59,9619.9964174023000000,10579.7248541054000000
1628369999999,2021-08-07 20:59,9628.5241323511000000,10579.6429756658000000
1628373599999,2021-08-07 21:59,9593.3718706003000000,10478.2437527894000000
1628377199999,2021-08-07 22:59,9632.9255930845000000,10599.8428683530000000
1628380799999,2021-08-07 23:59,9710.9757900592000000,10734.1211011076000000
1628384399999,2021-08-08 00:59,9711.1969120159000000,10734.4317575402000000
1628387999999,2021-08-08 01:59,9638.1404497078000000,10621.0132613684000000
1628391599999,2021-08-08 02:59,9616.6023967204000000,10578.1763883212000000
1628395199999,2021-08-08 03:59,9669.4593766306000000,10673.8874678348000000
1628398799999,2021-08-08 04:59,9657.5771134879000000,10675.8164275442000000
1628402399999,2021-08-08 05:59,9696.3802966627000000,10775.9633919326000000
1628405999999,2021-08-08 06:59,9741.6354431158000000,10843.6503713984000000
1628409599999,2021-08-08 07:59,9706.2964160173000000,10789.9838706194000000
1628413199999,2021-08-08 08:59,9670.0634476549000000,10708.3751482322000000
1628416799999,2021-08-08 09:59,9692.6898583951000000,10770.6364769798000000
1628420399999,2021-08-08 10:59,9647.6952253678000000,10685.6731467584000000
1628423999999,2021-08-08 11:59,9647.9664918298000000,10705.1072352164000000
1628427599999,2021-08-08 12:59,9707.5573593118000000,10838.6413374464000000
1628431199999,2021-08-08 13:59,9680.0709850000000000,10776.8568302000000000
1628434799999,2021-08-08 14:59,9567.6591642451000000,10576.7290664918000000
1628438399999,2021-08-08 15:59,9553.1943621265000000,10592.5219725770000000
1628441999999,2021-08-08 16:59,9516.5404321983000000,10528.8157301894000000
1628445599999,2021-08-08 17:59,9535.8870738906000000,10517.9331222908000000
1628449199999,2021-08-08 18:59,9518.5125371739000000,10506.4484670422000000
1628452799999,2021-08-08 19:59,9498.5090007360000000,10527.6333091940000000
1628456399999,2021-08-08 20:59,9510.6856110300000000,10557.9307400354000000
1628459999999,2021-08-08 21:59,9566.9848764090000000,10651.4383262480000000
1628463599999,2021-08-08 22:59,9567.4285393020000000,10641.6056889278000000
1628467199999,2021-08-08 23:59,9502.4566481326000000,10546.7230265678000000
1628470799999,2021-08-09 00:59,9408.6388064860000000,10400.1678442520000000
1628474399999,2021-08-09 01:59,9402.4008336990000000,10378.2485043332000000
1628477999999,2021-08-09 02:59,9440.7587344020000000,10469.1456132362000000
1628481599999,2021-08-09 03:59,9451.9823825190000000,10474.8915531446000000
1628485199999,2021-08-09 04:59,9481.8329580630000000,10495.1974061654000000
1628488799999,2021-08-09 05:59,9456.5492840460000000,10486.5375570830000000
1628492399999,2021-08-09 06:59,9453.1205642000000000,10469.5718627600000000
1628495999999,2021-08-09 07:59,9478.7069322200000000,10548.2570432156000000
1628499599999,2021-08-09 08:59,9480.6942229400000000,10528.1245798316000000
1628503199999,2021-08-09 09:59,9508.7647043600000000,10802.1693089834000000
1628506799999,2021-08-09 10:59,9529.3828455800000000,10992.7823163722000000
1628510399999,2021-08-09 11:59,9553.1947087600000000,11061.0255875894000000
1628513999999,2021-08-09 12:59,9533.1624839400000000,10999.6962281396000000
1628517599999,2021-08-09 13:59,9484.0842113400000000,10932.4282736294000000
1628521199999,2021-08-09 14:59,9498.0321494400000000,10985.7768934076000000
1628524799999,2021-08-09 15:59,9559.8693703200000000,11046.7546572050000000
1628528399999,2021-08-09 16:59,9550.8380706600000000,11051.3807890424000000
1628531999999,2021-08-09 17:59,9533.9350905600000000,11037.7624779854000000
1628535599999,2021-08-09 18:59,9566.0400135000000000,11124.5969713706000000
1628539199999,2021-08-09 19:59,9533.4995865000000000,11073.0280035590000000
1628542799999,2021-08-09 20:59,9438.5673537600000000,10947.6841534784000000
1628546399999,2021-08-09 21:59,9471.5105176200000000,11009.5047835658000000
1628549999999,2021-08-09 22:59,9539.4821116500000000,11136.6042037190000000
1628553599999,2021-08-09 23:59,9523.1697403500000000,11138.9040245960000000
1628557199999,2021-08-10 00:59,9464.3837951400000000,11069.7889888160000000
1628560799999,2021-08-10 01:59,9467.0864597700000000,11079.5710541588000000
1628564399999,2021-08-10 02:59,9495.2886793200000000,11098.2032155466000000
1628567999999,2021-08-10 03:59,9434.9113770600000000,11007.7443971144000000
1628571599999,2021-08-10 04:59,9423.9182611800000000,10947.7395418346000000
1628575199999,2021-08-10 05:59,9447.3987072300000000,10971.9201716000000000
1628578799999,2021-08-10 06:59,9494.3099889900000000,10970.4704415812000000
1628582399999,2021-08-10 07:59,9512.3113396200000000,11065.3579203200000000
1628585999999,2021-08-10 08:59,9521.6319496800000000,11110.3501228802000000
1628589599999,2021-08-10 09:59,9502.6342464000000000,11070.7691219018000000
1628593199999,2021-08-10 10:59,9433.0250352900000000,10920.4740214478000000
1628596799999,2021-08-10 11:59,9468.6801345000000000,10920.1561404470000000
1628600399999,2021-08-10 12:59,9618.8917625100000000,11057.2543629890000000
1628603999999,2021-08-10 13:59,9561.8397016800000000,10964.5920512558000000
1628607599999,2021-08-10 14:59,9510.4952075700000000,10922.5691462258000000
1628611199999,2021-08-10 15:59,9486.5807659500000000,10876.9724881262000000
1628614799999,2021-08-10 16:59,9399.8981653200000000,10787.4263734766000000
1628618399999,2021-08-10 17:59,9460.5098845600000000,10860.1777752506000000
1628621999999,2021-08-10 18:59,9513.0828389800000000,10909.5360251930000000
1628625599999,2021-08-10 19:59,9542.4288635800000000,10956.4427383262000000
1628629199999,2021-08-10 20:59,9589.1968687600000000,10987.8503444810000000
1628632799999,2021-08-10 21:59,9687.3829244200000000,11000.8136280212000000
1628636399999,2021-08-10 22:59,9644.6011090600000000,10944.2380344470000000
1628639999999,2021-08-10 23:59,9661.5364967200000000,10977.9382369106000000
1628643599999,2021-08-11 00:59,9742.0098628000000000,11013.1869051584000000
1628647199999,2021-08-11 01:59,9769.9924921600000000,11024.0285738372000000
1628650799999,2021-08-11 02:59,9744.6735764200000000,10944.9508585094000000
1628654399999,2021-08-11 03:59,9763.7570338600000000,10978.0995856004000000
1628657999999,2021-08-11 04:59,9779.4620131600000000,10986.4463700608000000
1628661599999,2021-08-11 05:59,9843.6131578000000000,11029.7167172000000000
1628665199999,2021-08-11 06:59,9879.9520425400000000,11097.1436122106000000
1628668799999,2021-08-11 07:59,9909.0986667400000000,11161.9865199950000000
1628672399999,2021-08-11 08:59,9887.2013260000000000,11124.6764416208000000
1628675999999,2021-08-11 09:59,9907.7937729400000000,11104.0286257052000000
1628679599999,2021-08-11 10:59,9908.6401457200000000,11088.0069416270000000
1628683199999,2021-08-11 11:59,9867.1382291800000000,11059.5975312752000000
1628686799999,2021-08-11 12:59,9886.9970305000000000,11073.1435966502000000
1628690399999,2021-08-11 13:59,9981.5840687800000000,11142.5716970522000000
1628693999999,2021-08-11 14:59,10090.3071568600000000,11195.8841939894000000
1628697599999,2021-08-11 15:59,10080.6996939400000000,11187.6987582188000000
1628701199999,2021-08-11 16:59,10166.4713364400000000,11161.6325161532000000
1628704799999,2021-08-11 17:59,10206.0625655800000000,11203.6144819634000000
1628708399999,2021-08-11 18:59,10193.4804403000000000,11150.8077048002000000
1628711999999,2021-08-11 19:59,10420.3976759200000000,11185.7673903200000000
1628715599999,2021-08-11 20:59,10327.8492569800000000,11154.8799530756000000
1628719199999,2021-08-11 21:59,10301.5095830200000000,11158.4537061452000000
1628722799999,2021-08-11 22:59,10162.8775238500000000,11019.2868489086000000
1628726399999,2021-08-11 23:59,10143.8738863700000000,10960.1200435400000000
1628729999999,2021-08-12 00:59,10221.8029493000000000,11020.5029845556000000
1628733599999,2021-08-12 01:59,10301.8155865700000000,11077.8805052000000000
1628737199999,2021-08-12 02:59,10307.9577682400000000,11129.4061256024000000
1628740799999,2021-08-12 03:59,10235.7615067700000000,11060.3007225800000000
1628744399999,2021-08-12 04:59,10151.1935593700000000,10978.8918799130000000
1628747999999,2021-08-12 05:59,10040.43128652,10873.3216729958000000
1628751599999,2021-08-12 06:59,10025.0031708600000000,10892.4523295894000000
1628755199999,2021-08-12 07:59,10091.4606468600000000,10895.7274671734000000
1628758799999,2021-08-12 08:59,10060.3407079500000000,10892.5703308700000000
1628762399999,2021-08-12 09:59,10096.5649574400000000,10921.1531308586000000
1628765999999,2021-08-12 10:59,10069.3663632600000000,10920.1440995000000000
1628769599999,2021-08-12 11:59,9969.2872125900000000,10777.4733266864000000
1628773199999,2021-08-12 12:59,9945.7821112200000000,10741.3480774970000000
1628776799999,2021-08-12 13:59,9944.4271775100000000,10706.1066338174000000
1628780399999,2021-08-12 14:59,9785.74999353,10629.2757591998000000
1628783999999,2021-08-12 15:59,9785.74999353,10643.4888930386000000
1628787599999,2021-08-12 16:59,9785.74999353,10596.1005420254000000
1628791199999,2021-08-12 17:59,9785.74999353,10625.1408980000000000
1628794799999,2021-08-12 18:59,9785.74999353,10698.3065083508000000
1628798399999,2021-08-12 19:59,9785.74999353,10685.6635140008000000
1628801999999,2021-08-12 20:59,9785.74999353,10710.6243971318000000
1628805599999,2021-08-12 21:59,9785.74999353,10654.5521151422000000
1628809199999,2021-08-12 22:59,9785.74999353,10585.3070371346000000
1628812799999,2021-08-12 23:59,9785.74999353,10692.3293822600000000
1628816399999,2021-08-13 00:59,9785.74999353,10715.1325276886000000
1628819999999,2021-08-13 01:59,9809.6312260800000000,10800.2788803044000000
1628837999999,2021-08-13 06:59,10013.2126109100000000,11037.7456206596000000
1628841599999,2021-08-13 07:59,10050.3241921800000000,11102.8076736794000000
1628845199999,2021-08-13 08:59,10088.5897982700000000,11116.6547627294000000
1628848799999,2021-08-13 09:59,10085.6993116500000000,11129.9407436492000000
1628852399999,2021-08-13 10:59,10095.3206706600000000,11148.5006593550000000
1628855999999,2021-08-13 11:59,10027.6397793000000000,11111.2267038218000000
1628859599999,2021-08-13 12:59,10100.2007756700000000,11204.3056323212000000
1628863199999,2021-08-13 13:59,10065.9378429000000000,11205.5121352106000000
1628866799999,2021-08-13 14:59,10008.2954629800000000,11182.0274721818000000
1628870399999,2021-08-13 15:59,9992.7481658400000000,11163.8889896210000000
1628873999999,2021-08-13 16:59,10057.7338251300000000,11206.2370002200000000
1628877599999,2021-08-13 17:59,10054.4571151200000000,11196.0768491414000000
1628881199999,2021-08-13 18:59,10017.1519576200000000,11200.8378395852000000
1628884799999,2021-08-13 19:59,9992.5583658300000000,11188.6235029484000000
1628888399999,2021-08-13 20:59,10149.2015458500000000,11460.3009819200000000
1628891999999,2021-08-13 21:59,10138.1004480600000000,11452.7777982344000000
1628895599999,2021-08-13 22:59,10158.4316465100000000,11451.1185557378000000
1628899199999,2021-08-13 23:59,10311.1184868300000000,11511.3545972000000000
1628902799999,2021-08-14 00:59,10253.5266663000000000,11470.8608924390000000
1628906399999,2021-08-14 01:59,10248.0680503800000000,11452.8741258104000000
1628909999999,2021-08-14 02:59,10266.3904496400000000,11448.9319197626000000
1628913599999,2021-08-14 03:59,10274.1076347300000000,11448.7416728000000000
1628917199999,2021-08-14 04:59,10236.5671228200000000,11428.6718223404000000
1628920799999,2021-08-14 05:59,10348.1452230300000000,11444.9030188964000000
1628924399999,2021-08-14 06:59,10454.5441476000000000,11441.1221615384000000
1628927999999,2021-08-14 07:59,10508.1892188300000000,11467.0728105128000000
1628931599999,2021-08-14 08:59,10501.6826718900000000,11462.2082679248000000
1628935199999,2021-08-14 09:59,10374.2603917200000000,11317.1919186356000000
1628938799999,2021-08-14 10:59,10290.2363199000000000,11152.0888615610000000
1628942399999,2021-08-14 11:59,10405.5957579990000000,11215.1448928106000000
1628945999999,2021-08-14 12:59,10327.9202352750000000,11142.7450866890000000
1628949599999,2021-08-14 13:59,10405.2465665400000000,11198.7716130800000000
1628953199999,2021-08-14 14:59,10574.0584456800000000,11294.6175512000000000
1628956799999,2021-08-14 15:59,10538.4180547470000000,11305.3267694618000000
1628960399999,2021-08-14 16:59,10559.4121786080000000,11284.4742574472000000
1628963999999,2021-08-14 17:59,10505.0852409270000000,11264.7246961778000000
1628967599999,2021-08-14 18:59,10553.5497588960000000,11253.0907331864000000
1628971199999,2021-08-14 19:59,10580.0389631760000000,11326.8294926144000000
1628974799999,2021-08-14 20:59,10487.5297659750000000,11227.3206984170000000
1628978399999,2021-08-14 21:59,10617.7336217850000000,11322.9017357030000000
1628981999999,2021-08-14 22:59,10646.5971323820000000,11282.2924378508000000
1628985599999,2021-08-14 23:59,10646.1782626710000000,11335.1979507794000000
1628989199999,2021-08-15 00:59,10701.8385276900000000,11365.8758755460000000
1628992799999,2021-08-15 01:59,10715.2509318600000000,11351.8842951320000000
1628996399999,2021-08-15 02:59,10728.1061427810000000,11362.5790642574000000
1628999999999,2021-08-15 03:59,10651.3401656010000000,11288.5513221014000000
1629003599999,2021-08-15 04:59,10679.6683310790000000,11251.7493716906000000
1629007199999,2021-08-15 05:59,10656.1661867490000000,11227.6915595846000000
1629010799999,2021-08-15 06:59,10600.3530957090000000,11175.7228323326000000
1629014399999,2021-08-15 07:59,10462.1638123200000000,11015.9707721048000000
1629017999999,2021-08-15 08:59,10504.0316026200000000,11013.5649908942000000
1629021599999,2021-08-15 09:59,10572.0454007400000000,11084.4669032090000000
1629025199999,2021-08-15 10:59,10509.9879519582000000,11061.0183630212000000
1629028799999,2021-08-15 11:59,10499.2474201400000000,11059.4747136158000000
1629032399999,2021-08-15 12:59,10441.5172880600000000,11031.6432687200000000
1629035999999,2021-08-15 13:59,10454.9345273900000000,11089.9214522000000000
1629039599999,2021-08-15 14:59,10429.6221950600000000,11044.8497793896000000
1629043199999,2021-08-15 15:59,10466.2256949200000000,11118.3140052260000000
1629046799999,2021-08-15 16:59,10416.6899602400000000,11051.5036067018000000
1629050399999,2021-08-15 17:59,10526.0979150410000000,11071.5951308660000000
1629053999999,2021-08-15 18:59,10573.2318099650000000,11145.7480988708000000
1629057599999,2021-08-15 19:59,10621.4990344250000000,11160.1924188920000000
1629061199999,2021-08-15 20:59,10676.4940703390000000,11240.7463543220000000
1629064799999,2021-08-15 21:59,10656.5135718380000000,11279.5808165864000000
1629068399999,2021-08-15 22:59,10701.8616793370000000,11369.4327712898000000
1629071999999,2021-08-15 23:59,10668.4278666170000000,11312.3948053508000000
1629075599999,2021-08-16 00:59,10720.3879715000000000,11450.3479351298000000
1629079199999,2021-08-16 01:59,10766.2451084600000000,11471.5327772816000000
1629082799999,2021-08-16 02:59,10757.7025845350000000,11558.0301241508000000
1629086399999,2021-08-16 03:59,10762.8511707950000000,11404.8211145228000000
1629089999999,2021-08-16 04:59,10883.7840678440000000,11414.0781945764000000
1629093599999,2021-08-16 05:59,10965.1249755140000000,11466.0806364800000000
1629097199999,2021-08-16 06:59,10956.3789143300000000,11401.7193665756000000
1629100799999,2021-08-16 07:59,10967.1238935950000000,11393.3171937590000000
1629104399999,2021-08-16 08:59,10885.7454115370000000,11350.2491345294000000
1629107999999,2021-08-16 09:59,10913.7170818670000000,11359.6338486212000000
1629111599999,2021-08-16 10:59,10923.0364251950000000,11420.2214857358000000
1629115199999,2021-08-16 11:59,10932.3107256110000000,11443.1907962330000000
1629118799999,2021-08-16 12:59,10985.0990274680000000,11392.0721598392000000
1629122399999,2021-08-16 13:59,10845.2641353350000000,11183.9082681032000000
1629125999999,2021-08-16 14:59,10920.7210472790000000,11102.3477095040000000
1629129599999,2021-08-16 15:59,10966.4875949190000000,11160.7294451282000000
1629133199999,2021-08-16 16:59,11035.2113713500000000,11183.4073647080000000
1629136799999,2021-08-16 17:59,10904.7858973800000000,11191.9106814794000000
1629140399999,2021-08-16 18:59,10895.1927820980000000,11193.8420493782000000
1629143999999,2021-08-16 19:59,10740.3905103270000000,11100.2742584306000000
1629147599999,2021-08-16 20:59,10732.1204526630000000,11091.7685334698000000
1629151199999,2021-08-16 21:59,10773.6641050830000000,11089.9142276318000000
1629154799999,2021-08-16 22:59,10763.6005736880000000,11107.0460870234000000
