pair,strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,fees_quote,pnl,pnl_pct,duration_hours,entry_client_order_id,exit_client_order_id
SOL/USDT,ema_trend,2021-08-01 01:00,36.12,2021-08-01 16:59,34.48,stop,61.814,4.3663078400,-105.7412678400,-0.047360,16.00,tb-ema_trend-SOLUSDT-1627776000-B,tb-ema_trend-SOLUSDT-1627833600-X
BNB/USDT,ema_trend,2021-08-01 01:00,339.37,2021-08-01 16:59,334.05,trailing,5.713,3.8492846800,-34.2424446800,-0.017661,16.00,tb-ema_trend-BNBUSDT-1627776000-B,tb-ema_trend-BNBUSDT-1627833600-T
ETH/USDT,ema_trend,2021-08-01 01:00,2571.68,2021-08-01 16:59,2533.03,trailing,0.5655,2.8882565180,-24.7448315180,-0.017015,16.00,tb-ema_trend-ETHUSDT-1627776000-B,tb-ema_trend-ETHUSDT-1627833600-T
LTC/USDT,ema_trend,2021-08-01 17:00,145.98,2021-08-01 22:59,142.54,stop,9.465,2.7323016000,-35.2919016000,-0.025542,6.00,tb-ema_trend-LTCUSDT-1627833600-B,tb-ema_trend-LTCUSDT-1627855200-X
ADA/USDT,ema_trend,2021-08-01 17:00,1.3486,2021-08-01 23:59,1.3131,stop,1821.4,4.850582720000,-69.510282720000,-0.028298,7.00,tb-ema_trend-ADAUSDT-1627833600-B,tb-ema_trend-ADAUSDT-1627858800-X
LINK/USDT,ema_trend,2021-08-01 17:00,22.820,2021-08-01 23:59,22.083,trailing,80.72,3.62662396000,-63.11726396000,-0.034265,7.00,tb-ema_trend-LINKUSDT-1627833600-B,tb-ema_trend-LINKUSDT-1627858800-T
ETH/USDT,ema_trend,2021-08-01 23:00,2602.39,2021-08-02 00:59,2520.81,stop,0.5274,2.7035371100,-45.7288291100,-0.033318,2.00,tb-ema_trend-ETHUSDT-1627855200-B,tb-ema_trend-ETHUSDT-1627862400-X
XRP/USDT,ema_trend,2021-08-02 01:00,0.7190,2021-08-02 02:00,0.7215,signal,1879.6,2.708929900000,1.990070100000,0.001473,1.00,tb-ema_trend-XRPUSDT-1627862400-B,tb-ema_trend-XRPUSDT-1627866000-S
SOL/USDT,ema_trend,2021-08-02 01:00,33.58,2021-08-02 18:59,33.61,trailing,53.722,3.6113945000,-1.9997345000,-0.001109,18.00,tb-ema_trend-SOLUSDT-1627862400-B,tb-ema_trend-SOLUSDT-1627927200-T
ADA/USDT,ema_trend,2021-08-02 19:00,1.3278,2021-08-02 20:00,1.3127,signal,1102.5,2.912744610000,-19.560494610000,-0.013362,1.00,tb-ema_trend-ADAUSDT-1627927200-B,tb-ema_trend-ADAUSDT-1627930800-S
BNB/USDT,ema_trend,2021-08-02 01:00,328.18,2021-08-03 02:00,327.17,signal,7.323,4.8017534900,-12.1979834900,-0.005076,25.00,tb-ema_trend-BNBUSDT-1627862400-B,tb-ema_trend-BNBUSDT-1627952400-S
ETH/USDT,ema_trend,2021-08-02 03:00,2568.59,2021-08-03 03:59,2531.31,trailing,0.5260,2.6840885540,-22.2933685540,-0.016500,25.00,tb-ema_trend-ETHUSDT-1627869600-B,tb-ema_trend-ETHUSDT-1627959600-T
SOL/USDT,ema_trend,2021-08-03 16:00,34.94,2021-08-04 08:00,33.68,signal,62.635,4.3002149200,-83.2203149200,-0.038027,16.00,tb-ema_trend-SOLUSDT-1628002800-B,tb-ema_trend-SOLUSDT-1628060400-S
ADA/USDT,ema_trend,2021-08-03 18:00,1.3517,2021-08-04 08:59,1.3227,trailing,1362.7,3.646297260000,-43.164597260000,-0.023434,15.00,tb-ema_trend-ADAUSDT-1628010000-B,tb-ema_trend-ADAUSDT-1628064000-T
BNB/USDT,ema_trend,2021-08-04 17:00,335.12,2021-08-05 07:59,328.84,stop,5.275,3.5043997200,-36.6313997200,-0.020722,15.00,tb-ema_trend-BNBUSDT-1628092800-B,tb-ema_trend-BNBUSDT-1628146800-X
ETH/USDT,ema_trend,2021-08-04 15:00,2640.15,2021-08-05 09:59,2613.61,trailing,0.8929,4.6934584400,-28.3910244400,-0.012043,19.00,tb-ema_trend-ETHUSDT-1628085600-B,tb-ema_trend-ETHUSDT-1628154000-T
LTC/USDT,ema_trend,2021-08-05 08:00,139.38,2021-08-05 10:00,137.57,signal,10.239,2.8372242300,-21.3698142300,-0.014974,2.00,tb-ema_trend-LTCUSDT-1628146800-B,tb-ema_trend-LTCUSDT-1628154000-S
ETH/USDT,ema_trend,2021-08-05 12:00,2623.58,2021-08-05 12:59,2540.44,stop,0.6064,3.1332982380,-53.5493942380,-0.033659,1.00,tb-ema_trend-ETHUSDT-1628161200-B,tb-ema_trend-ETHUSDT-1628164800-X
LINK/USDT,ema_trend,2021-08-05 14:00,23.228,2021-08-06 04:59,22.992,trailing,67.91,3.14042616000,-19.16718616000,-0.012151,15.00,tb-ema_trend-LINKUSDT-1628168400-B,tb-ema_trend-LINKUSDT-1628222400-T
SOL/USDT,ema_trend,2021-08-04 17:00,36.23,2021-08-07 16:59,38.21,trailing,36.605,2.7262167100,69.7516832900,0.052595,72.00,tb-ema_trend-SOLUSDT-1628092800-B,tb-ema_trend-SOLUSDT-1628352000-T
BNB/USDT,ema_trend,2021-08-05 10:00,324.65,2021-08-08 15:59,344.69,trailing,5.090,3.4088885000,98.5947115000,0.059665,78.00,tb-ema_trend-BNBUSDT-1628154000-B,tb-ema_trend-BNBUSDT-1628434800-T
ETH/USDT,ema_trend,2021-08-07 17:00,3091.79,2021-08-08 15:59,3013.25,trailing,0.4944,3.0198776710,-41.8500536710,-0.027378,23.00,tb-ema_trend-ETHUSDT-1628352000-B,tb-ema_trend-ETHUSDT-1628434800-T
BTC/USDT,ema_trend,2021-08-06 05:00,40188.08,2021-08-08 19:59,43254.17,trailing,0.03913,3.2667027636,116.7093989364,0.074216,63.00,tb-ema_trend-BTCUSDT-1628222400-B,tb-ema_trend-BTCUSDT-1628449200-T
BNB/USDT,ema_trend,2021-08-08 20:00,340.15,2021-08-08 22:00,343.02,signal,4.474,3.0582033300,9.7821766700,0.006428,2.00,tb-ema_trend-BNBUSDT-1628449200-B,tb-ema_trend-BNBUSDT-1628456400-S
BTC/USDT,ema_trend,2021-08-08 23:00,44210.47,2021-08-09 01:59,42981.95,stop,0.03448,3.0081630644,-45.3675326644,-0.029761,3.00,tb-ema_trend-BTCUSDT-1628460000-B,tb-ema_trend-BTCUSDT-1628470800-X
ETH/USDT,ema_trend,2021-08-08 18:00,2990.18,2021-08-09 06:00,2933.87,signal,0.4906,2.9078340180,-30.5335200180,-0.020814,12.00,tb-ema_trend-ETHUSDT-1628442000-B,tb-ema_trend-ETHUSDT-1628485200-S
BNB/USDT,ema_trend,2021-08-09 12:00,357.50,2021-08-09 21:59,348.44,stop,3.928,2.7743623200,-38.3620423200,-0.027318,10.00,tb-ema_trend-BNBUSDT-1628506800-B,tb-ema_trend-BNBUSDT-1628542800-X
LTC/USDT,ema_trend,2021-08-09 22:00,166.06,2021-08-10 16:59,159.11,stop,8.400,2.7329225400,-61.1129225400,-0.043812,19.00,tb-ema_trend-LTCUSDT-1628542800-B,tb-ema_trend-LTCUSDT-1628611200-X
ADA/USDT,ema_trend,2021-08-10 17:00,1.5352,2021-08-11 22:59,1.7701,trailing,898.7,2.971854790000,208.132775210000,0.150855,30.00,tb-ema_trend-ADAUSDT-1628611200-B,tb-ema_trend-ADAUSDT-1628719200-T
XRP/USDT,ema_trend,2021-08-08 16:00,0.7874,2021-08-12 05:59,0.9827,trailing,2484.1,4.399073910000,480.745656090000,0.245782,86.00,tb-ema_trend-XRPUSDT-1628434800-B,tb-ema_trend-XRPUSDT-1628744400-T
ETH/USDT,ema_trend,2021-08-09 11:00,3102.79,2021-08-12 05:59,3141.18,trailing,0.6033,3.7691590500,19.3915279500,0.010359,67.00,tb-ema_trend-ETHUSDT-1628503200-B,tb-ema_trend-ETHUSDT-1628744400-T
