pair,strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,fees_quote,pnl,pnl_pct,duration_hours,entry_client_order_id,exit_client_order_id
BTC/USDT,pullback_rsi,2021-08-12 20:00,44460.55,2021-08-13 04:00,44757.57,signal,0.01011,0.9028844015,2.0999877985,0.004672,8.00,tb-pullback_rsi-BTCUSDT-1628784000-B,tb-pullback_rsi-BTCUSDT-1628812800-S
ETH/USDT,pullback_rsi,2021-08-12 20:00,3054.66,2021-08-13 04:00,3082.05,signal,0.1079,0.6627619460,2.2926190540,0.006956,8.00,tb-pullback_rsi-ETHUSDT-1628784000-B,tb-pullback_rsi-ETHUSDT-1628812800-S
ADA/USDT,pullback_rsi,2021-08-15 12:00,2.1280,2021-08-16 00:00,2.1623,signal,103.1,0.442755530000,3.093574470000,0.014100,12.00,tb-pullback_rsi-ADAUSDT-1629014400-B,tb-pullback_rsi-ADAUSDT-1629057600-S
BTC/USDT,pullback_rsi,2021-08-15 12:00,46015.42,2021-08-16 00:00,46879.87,signal,0.01092,1.0153368748,8.4244571252,0.016765,12.00,tb-pullback_rsi-BTCUSDT-1629014400-B,tb-pullback_rsi-BTCUSDT-1629057600-S
ETH/USDT,pullback_rsi,2021-08-17 04:00,3201.36,2021-08-17 12:00,3251.19,signal,0.1238,0.7994659600,5.3694880400,0.013548,8.00,tb-pullback_rsi-ETHUSDT-1629158400-B,tb-pullback_rsi-ETHUSDT-1629187200-S
XRP/USDT,pullback_rsi,2021-08-17 04:00,1.2105,2021-08-18 16:00,1.1410,signal,148.4,0.349204700000,-10.663004700000,-0.059358,36.00,tb-pullback_rsi-XRPUSDT-1629158400-B,tb-pullback_rsi-XRPUSDT-1629288000-S
SOL/USDT,pullback_rsi,2021-08-22 00:00,74.00,2021-08-22 08:00,75.36,signal,2.431,0.3633161600,2.9428438400,0.016359,8.00,tb-pullback_rsi-SOLUSDT-1629576000-B,tb-pullback_rsi-SOLUSDT-1629604800-S
ETH/USDT,pullback_rsi,2021-08-23 00:00,3244.48,2021-08-23 04:00,3333.53,signal,0.1392,0.9163078920,11.4794521080,0.025418,4.00,tb-pullback_rsi-ETHUSDT-1629662400-B,tb-pullback_rsi-ETHUSDT-1629676800-S
BNB/USDT,pullback_rsi,2021-08-24 20:00,479.02,2021-08-25 08:00,486.91,signal,0.691,0.6679366500,4.7840533500,0.014453,12.00,tb-pullback_rsi-BNBUSDT-1629820800-B,tb-pullback_rsi-BNBUSDT-1629864000-S
ETH/USDT,pullback_rsi,2021-08-24 20:00,3223.89,2021-08-25 16:00,3210.73,signal,0.1388,0.8937700300,-2.7203780300,-0.006079,20.00,tb-pullback_rsi-ETHUSDT-1629820800-B,tb-pullback_rsi-ETHUSDT-1629892800-S
