pair,strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,qty,fees_quote,pnl,pnl_pct,duration_hours,entry_client_order_id,exit_client_order_id
BTC/USDT,supertrend,2021-08-20 16:00,48742.74,2021-08-24 19:59,47847.70,trailing,0.00822,0.7944608402,-8.1516896402,-0.020345,100.00,tb-supertrend-BTCUSDT-1629460800-B,tb-supertrend-BTCUSDT-1629820800-T
BNB/USDT,supertrend,2021-08-20 16:00,447.71,2021-08-30 15:59,472.18,trailing,0.632,0.5818181900,14.8832218100,0.052600,240.00,tb-supertrend-BNBUSDT-1629460800-B,tb-supertrend-BNBUSDT-1630324800-T
SOL/USDT,supertrend,2021-08-27 04:00,81.45,2021-08-31 19:59,107.82,trailing,1.827,0.3459591900,47.8320308100,0.321432,112.00,tb-supertrend-SOLUSDT-1630022400-B,tb-supertrend-SOLUSDT-1630425600-T
ETH/USDT,supertrend,2021-08-30 20:00,3342.85,2021-09-07 11:59,3765.21,trailing,0.1308,0.9304028200,54.3142851800,0.124219,184.00,tb-supertrend-ETHUSDT-1630339200-B,tb-supertrend-ETHUSDT-1631001600-T
XRP/USDT,supertrend,2021-09-02 00:00,1.2369,2021-09-07 11:59,1.2812,trailing,218.9,0.551583160000,9.145686840000,0.033778,132.00,tb-supertrend-XRPUSDT-1630526400-B,tb-supertrend-XRPUSDT-1631001600-T
LINK/USDT,supertrend,2021-09-15 00:00,30.796,2021-09-17 11:59,28.084,trailing,5.99,0.35299916000,-16.59787916000,-0.089977,60.00,tb-supertrend-LINKUSDT-1631649600-B,tb-supertrend-LINKUSDT-1631865600-T
BTC/USDT,supertrend,2021-09-15 12:00,47584.53,2021-09-20 03:59,46410.07,trailing,0.00948,0.8915446497,-12.0254254497,-0.026658,112.00,tb-supertrend-BTCUSDT-1631692800-B,tb-supertrend-BTCUSDT-1632096000-T
SOL/USDT,supertrend,2021-09-19 00:00,169.31,2021-09-20 03:59,144.97,trailing,0.969,0.3047066300,-23.8901666300,-0.145617,28.00,tb-supertrend-SOLUSDT-1631995200-B,tb-supertrend-SOLUSDT-1632096000-T
ADA/USDT,supertrend,2021-10-07 12:00,2.3242,2021-10-10 23:59,2.1963,trailing,134.2,0.607115940000,-17.771295940000,-0.056976,84.00,tb-supertrend-ADAUSDT-1633593600-B,tb-supertrend-ADAUSDT-1633896000-T
BNB/USDT,supertrend,2021-10-12 16:00,434.02,2021-10-16 15:59,445.52,trailing,0.722,0.6354619000,7.6675381000,0.024469,96.00,tb-supertrend-BNBUSDT-1634040000-B,tb-supertrend-BNBUSDT-1634385600-T
LINK/USDT,supertrend,2021-10-14 08:00,26.974,2021-10-17 23:59,26.018,trailing,10.46,0.55483580000,-10.55459580000,-0.037408,88.00,tb-supertrend-LINKUSDT-1634184000-B,tb-supertrend-LINKUSDT-1634500800-T
ADA/USDT,supertrend,2021-10-20 16:00,2.1961,2021-10-21 15:59,2.1362,trailing,231.6,1.004019510000,-14.876859510000,-0.029250,24.00,tb-supertrend-ADAUSDT-1634731200-B,tb-supertrend-ADAUSDT-1634817600-T
LINK/USDT,supertrend,2021-10-21 00:00,27.494,2021-10-27 11:59,30.597,trailing,13.48,0.78361656000,41.04482344000,0.110747,156.00,tb-supertrend-LINKUSDT-1634760000-B,tb-supertrend-LINKUSDT-1635321600-T
LTC/USDT,supertrend,2021-10-27 04:00,202.61,2021-10-27 11:59,189.38,stop,1.922,0.7538100000,-26.1818700000,-0.067234,8.00,tb-supertrend-LTCUSDT-1635292800-B,tb-supertrend-LTCUSDT-1635321600-X
ETH/USDT,supertrend,2021-10-29 00:00,4288.16,2021-11-01 07:59,4155.47,trailing,0.0804,0.6792966700,-11.3475726700,-0.032914,80.00,tb-supertrend-ETHUSDT-1635451200-B,tb-supertrend-ETHUSDT-1635739200-T
SOL/USDT,supertrend,2021-11-01 08:00,210.00,2021-11-09 15:59,237.65,trailing,1.070,0.4794055000,29.1060945000,0.129533,200.00,tb-supertrend-SOLUSDT-1635739200-B,tb-supertrend-SOLUSDT-1636459200-T
BNB/USDT,supertrend,2021-10-28 16:00,487.25,2021-11-10 07:59,624.39,trailing,0.785,0.8731246500,106.7817753500,0.279174,304.00,tb-supertrend-BNBUSDT-1635422400-B,tb-supertrend-BNBUSDT-1636516800-T
BNB/USDT,supertrend,2023-01-21 00:00,305.26,2023-01-24 23:59,304.00,trailing,1.459,0.8895208600,-2.7278608600,-0.006125,96.00,tb-supertrend-BNBUSDT-1674244800-B,tb-supertrend-BNBUSDT-1674590400-T
ADA/USDT,supertrend,2023-01-21 00:00,0.3653,2023-01-25 03:59,0.3547,trailing,898.8,0.647464770000,-10.174744770000,-0.030989,100.00,tb-supertrend-ADAUSDT-1674244800-B,tb-supertrend-ADAUSDT-1674604800-T
BNB/USDT,supertrend,2023-01-29 20:00,319.36,2023-01-30 11:59,304.50,trailing,1.659,1.0356224600,-25.6883624600,-0.048485,16.00,tb-supertrend-BNBUSDT-1675008000-B,tb-supertrend-BNBUSDT-1675065600-T
