ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1689796799999,2023-07-19 19:59,13282.22569805,29715.0274400707000000,42627.9912657575000000,33307.1360374999000000
1689811199999,2023-07-19 23:59,13282.22569805,29581.4081401237000000,42246.8283871805000000,33157.3641383209000000
1689825599999,2023-07-20 03:59,13282.22569805,29619.7828909597000000,42503.1681008705000000,33200.3778295729000000
1689839999999,2023-07-20 07:59,13282.22569805,29871.7507137169000000,42944.0055181745000000,33482.8048394533000000
1689854399999,2023-07-20 11:59,13380.7421805100000000,29952.9805664530000000,43466.5527353870000000,33573.8541812710000000
1689868799999,2023-07-20 15:59,13351.0476447700000000,29483.4635118946000000,42581.7295103210000000,33047.5794516022000000
1689883199999,2023-07-20 19:59,13359.4027612900000000,29429.8773263200000000,42580.0804340480000000,32987.5154878900000000
1689897599999,2023-07-20 23:59,13384.5810178300000000,29473.3950850000000000,42770.0411971340000000,33036.2939006500000000
1689911999999,2023-07-21 03:59,13376.7904362100000000,29569.9451668714000000,42852.1913117870000000,33144.5154609598000000
1689926399999,2023-07-21 07:59,13352.0638075900000000,29440.5688483957000000,42472.7657816225000000,32999.4994570249000000
1689940799999,2023-07-21 11:59,13359.2898543100000000,29452.1406160447000000,42564.5459146175000000,33012.4700804179000000
1689955199999,2023-07-21 15:59,13359.0640403500000000,29538.6717230200000000,42590.4129272120000000,33109.4615197900000000
1689969599999,2023-07-21 19:59,13359.1769473300000000,29548.5522323203000000,42693.1774303415000000,33120.5364366871000000
1689983999999,2023-07-21 23:59,13358.8382263900000000,29574.0002307484000000,42579.2220532880000000,33149.0607221488000000
1689998399999,2023-07-22 03:59,13361.2092729700000000,29575.6717082977000000,42696.8627503325000000,33049.66394322
1690012799999,2023-07-22 07:59,13362.5641567300000000,29616.5784014569000000,42646.6754199005000000,33049.66394322
1690027199999,2023-07-22 11:59,13340.4343886500000000,29559.3822199918000000,42413.7803416070000000,33049.66394322
1690041599999,2023-07-22 15:59,13350.3702028900000000,29572.5364515928000000,42501.9598208600000000,33049.66394322
1690055999999,2023-07-22 19:59,13342.2409003300000000,29509.0005239200000000,42273.7945465280000000,33049.66394322
1690070399999,2023-07-22 23:59,13330.3856674300000000,29467.4608451800000000,41857.9055378420000000,33049.66394322
1690084799999,2023-07-23 03:59,13332.6438070300000000,29518.6139924284000000,42055.6979913980000000,33049.66394322
1690099199999,2023-07-23 07:59,13344.1603189900000000,29588.1237215200000000,42215.7755575940000000,33049.66394322
1690113599999,2023-07-23 11:59,13345.0635748300000000,29561.0042455426000000,42171.0904524290000000,33049.66394322
1690127999999,2023-07-23 15:59,13342.5796212700000000,29569.9649476708000000,42153.0260579060000000,33049.66394322
1690142399999,2023-07-23 19:59,13338.4020630100000000,29763.3024810064000000,42318.5262500480000000,33049.66394322
1690156799999,2023-07-23 23:59,13331.4018302500000000,29754.0351764875000000,42290.8638226655000000,33049.66394322
1690171199999,2023-07-24 03:59,13315.79365405,29390.3256179197000000,41761.8589540685000000,33049.66394322
1690185599999,2023-07-24 07:59,13315.79365405,29501.0882041600000000,41945.1622018340000000,33049.66394322
1690199999999,2023-07-24 11:59,13315.79365405,28949.1940105003000000,41109.4354476515000000,33049.66394322
1690214399999,2023-07-24 15:59,13315.79365405,28774.9152773866000000,40847.3953825190000000,33049.66394322
1690228799999,2023-07-24 19:59,13315.79365405,28798.8599350603000000,40953.0000955955000000,33049.66394322
1690243199999,2023-07-24 23:59,13315.79365405,28856.7286637050000000,41078.4209796650000000,33049.66394322
1690257599999,2023-07-25 03:59,13315.79365405,28791.9465456700000000,41013.3316831160000000,33049.66394322
1690271999999,2023-07-25 07:59,13315.79365405,28823.0617431262000000,40769.0090633030000000,33049.66394322
1690286399999,2023-07-25 11:59,13315.79365405,28809.0470467513000000,40878.3393440825000000,33049.66394322
1690300799999,2023-07-25 15:59,13315.79365405,28861.6837539547000000,40935.4471501115000000,33049.66394322
1690315199999,2023-07-25 19:59,13315.79365405,28878.8139262351000000,40891.8325543655000000,33049.66394322
1690329599999,2023-07-25 23:59,13315.79365405,28908.5642485327000000,40963.2710463635000000,33049.66394322
1690343999999,2023-07-26 03:59,13315.79365405,28922.3119041157000000,41062.6515174125000000,33049.66394322
1690358399999,2023-07-26 07:59,13315.79365405,28896.3990569017000000,40918.9473374405000000,33049.66394322
1690372799999,2023-07-26 11:59,13315.79365405,28855.6308293383000000,40889.0603972975000000,33049.66394322
1690387199999,2023-07-26 15:59,13315.79365405,29002.6120592800000000,41282.7437213960000000,33049.66394322
1690401599999,2023-07-26 19:59,13315.79365405,29079.6879441421000000,41623.8142189865000000,33049.66394322
1690415999999,2023-07-26 23:59,13315.79365405,29030.2656168412000000,41577.9398557700000000,33049.66394322
1690430399999,2023-07-27 03:59,13315.79365405,29083.4957480266000000,41826.9751382030000000,33049.66394322
1690444799999,2023-07-27 07:59,13315.79365405,29089.8157134349000000,41879.1242493905000000,33049.66394322
1690459199999,2023-07-27 11:59,13315.79365405,29183.6360449891000000,42019.4042799395000000,33049.66394322
1690473599999,2023-07-27 15:59,13315.79365405,28970.9726706397000000,41805.2477917985000000,33049.66394322
1690487999999,2023-07-27 19:59,13315.79365405,28844.1975272851000000,41607.8816704835000000,33049.66394322
1690502399999,2023-07-27 23:59,13315.79365405,28902.5014335166000000,41700.9099296030000000,33049.66394322
1690516799999,2023-07-28 03:59,13315.79365405,28933.2309053845000000,41698.3534451465000000,33049.66394322
1690531199999,2023-07-28 07:59,13315.79365405,28821.4199367760000000,41543.9478597920000000,33049.66394322
1690545599999,2023-07-28 11:59,13315.79365405,28886.4888764023000000,41686.5651002915000000,33049.66394322
1690559999999,2023-07-28 15:59,13315.79365405,29065.9007269603000000,41886.7361408795000000,33049.66394322
1690574399999,2023-07-28 19:59,13315.79365405,28994.6997395200000000,41857.2225854780000000,33049.66394322
1690588799999,2023-07-28 23:59,13315.79365405,28992.8601251758000000,41755.4683405790000000,33049.66394322
1690603199999,2023-07-29 03:59,13315.79365405,29049.9771834433000000,41809.7508442385000000,33049.66394322
1690617599999,2023-07-29 07:59,13315.79365405,28973.9397905497000000,41756.2913492465000000,33049.66394322
1690631999999,2023-07-29 11:59,13315.79365405,28946.3950273852000000,41656.7269078520000000,33049.66394322
1690646399999,2023-07-29 15:59,13315.79365405,28971.2990538298000000,41751.0977575370000000,33049.66394322
1690660799999,2023-07-29 19:59,13315.79365405,29016.4783996594000000,41908.7869365110000000,33049.66394322
1690675199999,2023-07-29 23:59,13315.79365405,29031.1953144130000000,41987.8271371910000000,33049.66394322
1690689599999,2023-07-30 03:59,13315.79365405,28993.6315763524000000,41953.1113986800000000,33049.66394322
1690703999999,2023-07-30 07:59,13315.79365405,28973.2474625707000000,41929.6794126215000000,33049.66394322
1690718399999,2023-07-30 11:59,13315.79365405,28992.7216595800000000,41952.5762863280000000,33049.66394322
1690732799999,2023-07-30 15:59,13315.79365405,29027.7040033189000000,41938.1296349405000000,33049.66394322
1690747199999,2023-07-30 19:59,13315.79365405,28882.2261141316000000,41458.5488402960000000,33049.66394322
1690761599999,2023-07-30 23:59,13315.79365405,28960.1723541673000000,41668.1587500665000000,33049.66394322
1690775999999,2023-07-31 03:59,13315.79365405,29099.5280859403000000,41835.6250011815000000,33049.66394322
1690790399999,2023-07-31 07:59,13315.79365405,29051.6783321917000000,41706.4214250905000000,33049.66394322
1690804799999,2023-07-31 11:59,13315.79365405,29083.7034464203000000,41769.8311249175000000,33049.66394322
1690819199999,2023-07-31 15:59,13315.79365405,28927.4252407606000000,41445.7948160870000000,33049.66394322
1690833599999,2023-07-31 19:59,13315.79365405,28837.9171234756000000,41369.7371728640000000,33049.66394322
1690847999999,2023-07-31 23:59,13315.79365405,28911.8676420325000000,41284.1385147065000000,33049.66394322
1690862399999,2023-08-01 03:59,13315.79365405,28518.9715139500000000,40700.2402299740000000,33049.66394322
1690876799999,2023-08-01 07:59,13315.79365405,28620.1503028810000000,41144.7890811290000000,33049.66394322
1690891199999,2023-08-01 11:59,13315.79365405,28545.8635107343000000,41061.8723123975000000,33049.66394322
1690905599999,2023-08-01 15:59,13315.79365405,28636.6672703800000000,41190.7093758680000000,33049.66394322
1690919999999,2023-08-01 19:59,13315.79365405,28953.5655671677000000,41528.3055612485000000,33049.66394322
1690934399999,2023-08-01 23:59,13315.79365405,29380.4154374203000000,41945.1381903695000000,33049.66394322
1690948799999,2023-08-02 03:59,13315.79365405,29308.1858484112000000,41648.5028441480000000,33049.66394322
1690963199999,2023-08-02 07:59,13315.79365405,29253.0963220822000000,41453.1673401830000000,33049.66394322
1690977599999,2023-08-02 11:59,13315.79365405,29238.4882017253000000,41627.4470565125000000,33049.66394322
1690991999999,2023-08-02 15:59,13315.79365405,29000.0405553580000000,41081.0111698820000000,33049.66394322
1691006399999,2023-08-02 19:59,13315.79365405,28832.0620068532000000,40891.9215667640000000,33049.66394322
1691020799999,2023-08-02 23:59,13315.79365405,28866.1344338197000000,40751.0097711125000000,33049.66394322
1691035199999,2023-08-03 03:59,13315.79365405,28862.3068491358000000,40745.1695067230000000,33049.66394322
1691049599999,2023-08-03 07:59,13315.79365405,28725.8490044749000000,40399.2305264885000000,33049.66394322
1691063999999,2023-08-03 11:59,13315.79365405,28826.5728350197000000,40520.5717278245000000,33049.66394322
1691078399999,2023-08-03 15:59,13315.79365405,28938.3936940279000000,40568.8509972275000000,33049.66394322
1691092799999,2023-08-03 19:59,13315.79365405,28960.3998333604000000,40571.9318627780000000,33049.66394322
1691107199999,2023-08-03 23:59,13315.79365405,28873.6808087908000000,40289.6689901960000000,33049.66394322
1691121599999,2023-08-04 03:59,13315.79365405,28841.6853657613000000,40373.6948537225000000,33049.66394322
1691135999999,2023-08-04 07:59,13315.79365405,28892.7494994124000000,40389.1260096200000000,33049.66394322
1691150399999,2023-08-04 11:59,13315.79365405,28847.8371943747000000,40336.8589514975000000,33049.66394322
1691164799999,2023-08-04 15:59,13315.79365405,28953.4369919716000000,40629.3241150760000000,33049.66394322
1691179199999,2023-08-04 19:59,13315.79365405,28713.8717304382000000,40259.5123899830000000,33049.66394322
1691193599999,2023-08-04 23:59,13315.79365405,28794.9037751803000000,40213.2907853555000000,33049.66394322
1691207999999,2023-08-05 03:59,13315.79365405,28775.6570573641000000,40144.7941695365000000,33049.66394322
1691222399999,2023-08-05 07:59,13315.79365405,28734.3943098157000000,40114.2687015605000000,33049.66394322
1691236799999,2023-08-05 11:59,13315.79365405,28729.6370275600000000,40171.5725668340000000,33049.66394322
1691251199999,2023-08-05 15:59,13315.79365405,28723.1983773553000000,40155.5867361665000000,33049.66394322
1691265599999,2023-08-05 19:59,13315.79365405,28748.7749509795000000,40246.5905562515000000,33049.66394322
1691279999999,2023-08-05 23:59,13315.79365405,28753.5025620361000000,40334.2988511605000000,33049.66394322
1691294399999,2023-08-06 03:59,13315.79365405,28745.4517766803000000,40464.1929979895000000,33049.66394322
1691308799999,2023-08-06 07:59,13315.79365405,28773.8273334196000000,40452.8393525000000000,33049.66394322
1691323199999,2023-08-06 11:59,13315.79365405,28759.3181170597000000,40410.0682599065000000,33049.66394322
1691337599999,2023-08-06 15:59,13315.79365405,28694.9513958121000000,40177.6009798865000000,33049.66394322
1691351999999,2023-08-06 19:59,13315.79365405,28769.1986263600000000,40242.2301725000000000,33049.66394322
1691366399999,2023-08-06 23:59,13315.79365405,28769.6140231474000000,40227.0082266830000000,33049.66394322
1691380799999,2023-08-07 03:59,13315.79365405,28843.0502409199000000,40407.8998734635000000,33049.66394322
1691395199999,2023-08-07 07:59,13315.79365405,28775.2218797773000000,40245.5724323945000000,33049.66394322
